N	blockSize	algorithm	layout	dim	k	privCopies	itemsPerThread	seed	totalTime	normalizedTime
8M	256	cuda_atomic_shm	soa32	4	16	16	256	3	0.489499	0.0145882
8M	256	cuda_atomic_shm	soa32	4	16	16	256	4	0.494426	0.014735
8M	256	cuda_atomic_shm	soa32	4	16	16	256	5	0.48829	0.0145522
8M	256	cuda_atomic_shm	soa32	4	16	16	1024	1	1.26432	0.0376796
8M	256	cuda_atomic_shm	soa32	4	16	16	1024	2	1.26624	0.0377368
8M	256	cuda_atomic_shm	soa32	4	16	16	1024	3	1.26277	0.0376336
8M	256	cuda_atomic_shm	soa32	4	16	16	1024	4	1.26271	0.0376318
8M	256	cuda_atomic_shm	soa32	4	16	16	1024	5	1.26559	0.0377174
8M	256	cuda_atomic_shm	soa32	4	64	1	1	1	0.933698	0.0278264
8M	256	cuda_atomic_shm	soa32	4	64	1	1	2	0.934009	0.0278356
8M	256	cuda_atomic_shm	soa32	4	64	1	1	3	0.934415	0.0278477
8M	256	cuda_atomic_shm	soa32	4	64	1	1	4	0.93441	0.0278476
8M	256	cuda_atomic_shm	soa32	4	64	1	1	5	0.933732	0.0278274
8M	256	cuda_atomic_shm	soa32	4	64	1	16	1	0.352567	0.0105073
8M	256	cuda_atomic_shm	soa32	4	64	1	16	2	0.351321	0.0104702
8M	256	cuda_atomic_shm	soa32	4	64	1	16	3	0.35158	0.0104779
8M	256	cuda_atomic_shm	soa32	4	64	1	16	4	0.351727	0.0104823
8M	256	cuda_atomic_shm	soa32	4	64	1	16	5	0.351127	0.0104644
8M	256	cuda_atomic_shm	soa32	4	64	1	64	1	0.389121	0.0115967
8M	256	cuda_atomic_shm	soa32	4	64	1	64	2	0.387045	0.0115348
8M	256	cuda_atomic_shm	soa32	4	64	1	64	3	0.38773	0.0115553
8M	256	cuda_atomic_shm	soa32	4	64	1	64	4	0.386754	0.0115262
8M	256	cuda_atomic_shm	soa32	4	64	1	64	5	0.389837	0.011618
8M	256	cuda_atomic_shm	soa32	4	64	1	256	1	0.402327	0.0119903
8M	256	cuda_atomic_shm	soa32	4	64	1	256	2	0.403635	0.0120293
8M	256	cuda_atomic_shm	soa32	4	64	1	256	3	0.40001	0.0119212
8M	256	cuda_atomic_shm	soa32	4	64	1	256	4	0.4006	0.0119388
8M	256	cuda_atomic_shm	soa32	4	64	1	256	5	0.402204	0.0119866
8M	256	cuda_atomic_shm	soa32	4	64	1	1024	1	1.08201	0.0322466
8M	256	cuda_atomic_shm	soa32	4	64	1	1024	2	1.08931	0.0324641
8M	256	cuda_atomic_shm	soa32	4	64	1	1024	3	1.08598	0.0323648
8M	256	cuda_atomic_shm	soa32	4	64	1	1024	4	1.08394	0.0323038
8M	256	cuda_atomic_shm	soa32	4	64	1	1024	5	1.08867	0.032445
8M	256	cuda_atomic_shm	soa32	4	64	4	1	1	0.69589	0.0207391
8M	256	cuda_atomic_shm	soa32	4	64	4	1	2	0.696329	0.0207522
8M	256	cuda_atomic_shm	soa32	4	64	4	1	3	0.69613	0.0207463
8M	256	cuda_atomic_shm	soa32	4	64	4	1	4	0.696964	0.0207711
8M	256	cuda_atomic_shm	soa32	4	64	4	1	5	0.697354	0.0207828
8M	256	cuda_atomic_shm	soa32	4	64	4	16	1	0.362652	0.0108079
8M	256	cuda_atomic_shm	soa32	4	64	4	16	2	0.359972	0.010728
8M	256	cuda_atomic_shm	soa32	4	64	4	16	3	0.363222	0.0108249
8M	256	cuda_atomic_shm	soa32	4	64	4	16	4	0.362289	0.0107971
8M	256	cuda_atomic_shm	soa32	4	64	4	16	5	0.360943	0.0107569
8M	256	cuda_atomic_shm	soa32	4	64	4	64	1	0.395218	0.0117784
8M	256	cuda_atomic_shm	soa32	4	64	4	64	2	0.400608	0.011939
8M	256	cuda_atomic_shm	soa32	4	64	4	64	3	0.397049	0.011833
8M	256	cuda_atomic_shm	soa32	4	64	4	64	4	0.396557	0.0118183
8M	256	cuda_atomic_shm	soa32	4	64	4	64	5	0.397796	0.0118552
8M	256	cuda_atomic_shm	soa32	4	64	4	256	1	0.406519	0.0121152
8M	256	cuda_atomic_shm	soa32	4	64	4	256	2	0.404778	0.0120633
8M	256	cuda_atomic_shm	soa32	4	64	4	256	3	0.405303	0.012079
8M	256	cuda_atomic_shm	soa32	4	64	4	256	4	0.407499	0.0121444
8M	256	cuda_atomic_shm	soa32	4	64	4	256	5	0.405154	0.0120745
8M	256	cuda_atomic_shm	soa32	4	64	4	1024	1	1.08783	0.0324199
8M	256	cuda_atomic_shm	soa32	4	64	4	1024	2	1.08826	0.0324327
8M	256	cuda_atomic_shm	soa32	4	64	4	1024	3	1.09379	0.0325974
8M	256	cuda_atomic_shm	soa32	4	64	4	1024	4	1.09238	0.0325555
8M	256	cuda_atomic_shm	soa32	4	64	4	1024	5	1.09319	0.0325795
8M	256	cuda_atomic_shm	soa32	4	64	16	1	1	0.697596	0.02079
8M	256	cuda_atomic_shm	soa32	4	64	16	1	2	0.69935	0.0208423
8M	256	cuda_atomic_shm	soa32	4	64	16	1	3	0.697267	0.0207802
8M	256	cuda_atomic_shm	soa32	4	64	16	1	4	0.698198	0.0208079
8M	256	cuda_atomic_shm	soa32	4	64	16	1	5	0.698124	0.0208057
8M	256	cuda_atomic_shm	soa32	4	64	16	16	1	0.360812	0.010753
8M	256	cuda_atomic_shm	soa32	4	64	16	16	2	0.362474	0.0108026
8M	256	cuda_atomic_shm	soa32	4	64	16	16	3	0.362462	0.0108022
8M	256	cuda_atomic_shm	soa32	4	64	16	16	4	0.379299	0.011304
8M	256	cuda_atomic_shm	soa32	4	64	16	16	5	0.360311	0.0107381
8M	256	cuda_atomic_shm	soa32	4	64	16	64	1	0.397227	0.0118383
8M	256	cuda_atomic_shm	soa32	4	64	16	64	2	0.399623	0.0119097
8M	256	cuda_atomic_shm	soa32	4	64	16	64	3	0.397921	0.011859
8M	256	cuda_atomic_shm	soa32	4	64	16	64	4	0.396508	0.0118169
8M	256	cuda_atomic_shm	soa32	4	64	16	64	5	0.398977	0.0118904
8M	256	cuda_atomic_shm	soa32	4	64	16	256	1	0.409557	0.0122057
8M	256	cuda_atomic_shm	soa32	4	64	16	256	2	0.40761	0.0121477
8M	256	cuda_atomic_shm	soa32	4	64	16	256	3	0.406358	0.0121104
8M	256	cuda_atomic_shm	soa32	4	64	16	256	4	0.407753	0.012152
8M	256	cuda_atomic_shm	soa32	4	64	16	256	5	0.408849	0.0121846
8M	256	cuda_atomic_shm	soa32	4	64	16	1024	1	1.08839	0.0324365
8M	256	cuda_atomic_shm	soa32	4	64	16	1024	2	1.09183	0.0325392
8M	256	cuda_atomic_shm	soa32	4	64	16	1024	3	1.08878	0.0324483
8M	256	cuda_atomic_shm	soa32	4	64	16	1024	4	1.09638	0.0326748
8M	256	cuda_atomic_shm	soa32	4	64	16	1024	5	1.09142	0.0325269
8M	256	cuda_atomic_shm	soa32	4	256	1	1	1	0.93852	0.0279701
8M	256	cuda_atomic_shm	soa32	4	256	1	1	2	0.938992	0.0279841
8M	256	cuda_atomic_shm	soa32	4	256	1	1	3	0.939223	0.027991
8M	256	cuda_atomic_shm	soa32	4	256	1	1	4	0.939257	0.027992
8M	256	cuda_atomic_shm	soa32	4	256	1	1	5	0.937762	0.0279475
8M	256	cuda_atomic_shm	soa32	4	256	1	16	1	0.338921	0.0101006
8M	256	cuda_atomic_shm	soa32	4	256	1	16	2	0.336073	0.0100158
8M	256	cuda_atomic_shm	soa32	4	256	1	16	3	0.33897	0.0101021
8M	256	cuda_atomic_shm	soa32	4	256	1	16	4	0.337863	0.0100691
8M	256	cuda_atomic_shm	soa32	4	256	1	16	5	0.337491	0.010058
8M	256	cuda_atomic_shm	soa32	4	256	1	64	1	0.373902	0.0111431
8M	256	cuda_atomic_shm	soa32	4	256	1	64	2	0.372186	0.011092
8M	256	cuda_atomic_shm	soa32	4	256	1	64	3	0.37457	0.0111631
8M	256	cuda_atomic_shm	soa32	4	256	1	64	4	0.37185	0.011082
8M	256	cuda_atomic_shm	soa32	4	256	1	64	5	0.387316	0.0115429
8M	256	cuda_atomic_shm	soa32	4	256	1	256	1	0.384158	0.0114488
8M	256	cuda_atomic_shm	soa32	4	256	1	256	2	0.38465	0.0114635
8M	256	cuda_atomic_shm	soa32	4	256	1	256	3	0.385348	0.0114843
8M	256	cuda_atomic_shm	soa32	4	256	1	256	4	0.384675	0.0114642
8M	256	cuda_atomic_shm	soa32	4	256	1	256	5	0.385689	0.0114944
8M	256	cuda_atomic_shm	soa32	4	256	1	1024	1	1.03714	0.0309091
8M	256	cuda_atomic_shm	soa32	4	256	1	1024	2	1.03851	0.03095
8M	256	cuda_atomic_shm	soa32	4	256	1	1024	3	1.03631	0.0308845
8M	256	cuda_atomic_shm	soa32	4	256	1	1024	4	1.03618	0.0308807
8M	256	cuda_atomic_shm	soa32	4	256	1	1024	5	1.03714	0.0309091
8M	256	cuda_atomic_shm	soa32	4	256	4	1	1	0.795439	0.0237059
8M	256	cuda_atomic_shm	soa32	4	256	4	1	2	0.793972	0.0236622
8M	256	cuda_atomic_shm	soa32	4	256	4	1	3	0.793636	0.0236522
8M	256	cuda_atomic_shm	soa32	4	256	4	1	4	0.79408	0.0236654
8M	256	cuda_atomic_shm	soa32	4	256	4	1	5	0.795915	0.0237201
8M	256	cuda_atomic_shm	soa32	4	256	4	16	1	0.351438	0.0104737
8M	256	cuda_atomic_shm	soa32	4	256	4	16	2	0.348693	0.0103919
8M	256	cuda_atomic_shm	soa32	4	256	4	16	3	0.350919	0.0104582
8M	256	cuda_atomic_shm	soa32	4	256	4	16	4	0.35102	0.0104612
8M	256	cuda_atomic_shm	soa32	4	256	4	16	5	0.349387	0.0104125
8M	256	cuda_atomic_shm	soa32	4	256	4	64	1	0.380182	0.0113303
8M	256	cuda_atomic_shm	soa32	4	256	4	64	2	0.380401	0.0113368
8M	256	cuda_atomic_shm	soa32	4	256	4	64	3	0.381774	0.0113778
8M	256	cuda_atomic_shm	soa32	4	256	4	64	4	0.380198	0.0113308
8M	256	cuda_atomic_shm	soa32	4	256	4	64	5	0.381527	0.0113704
8M	256	cuda_atomic_shm	soa32	4	256	4	256	1	0.390161	0.0116277
8M	256	cuda_atomic_shm	soa32	4	256	4	256	2	0.389646	0.0116124
8M	256	cuda_atomic_shm	soa32	4	256	4	256	3	0.390635	0.0116418
8M	256	cuda_atomic_shm	soa32	4	256	4	256	4	0.391771	0.0116757
8M	256	cuda_atomic_shm	soa32	4	256	4	256	5	0.390359	0.0116336
8M	256	cuda_atomic_shm	soa32	4	256	4	1024	1	1.0411	0.0310272
8M	256	cuda_atomic_shm	soa32	4	256	4	1024	2	1.04101	0.0310245
8M	256	cuda_atomic_shm	soa32	4	256	4	1024	3	1.04096	0.031023
8M	256	cuda_atomic_shm	soa32	4	256	4	1024	4	1.04105	0.0310258
8M	256	cuda_atomic_shm	soa32	4	256	4	1024	5	1.04003	0.0309952
8M	256	cuda_atomic_shm	soa32	4	256	16	1	1	0.796429	0.0237354
8M	256	cuda_atomic_shm	soa32	4	256	16	1	2	0.796221	0.0237292
8M	256	cuda_atomic_shm	soa32	4	256	16	1	3	0.798003	0.0237823
8M	256	cuda_atomic_shm	soa32	4	256	16	1	4	0.796104	0.0237257
8M	256	cuda_atomic_shm	soa32	4	256	16	1	5	0.797981	0.0237817
8M	256	cuda_atomic_shm	soa32	4	256	16	16	1	0.353711	0.0105414
8M	256	cuda_atomic_shm	soa32	4	256	16	16	2	0.353354	0.0105308
8M	256	cuda_atomic_shm	soa32	4	256	16	16	3	0.351401	0.0104726
8M	256	cuda_atomic_shm	soa32	4	256	16	16	4	0.354	0.01055
8M	256	cuda_atomic_shm	soa32	4	256	16	16	5	0.351515	0.010476
8M	256	cuda_atomic_shm	soa32	4	256	16	64	1	0.383196	0.0114201
8M	256	cuda_atomic_shm	soa32	4	256	16	64	2	0.382318	0.011394
8M	256	cuda_atomic_shm	soa32	4	256	16	64	3	0.383405	0.0114264
8M	256	cuda_atomic_shm	soa32	4	256	16	64	4	0.381926	0.0113823
8M	256	cuda_atomic_shm	soa32	4	256	16	64	5	0.383685	0.0114347
8M	256	cuda_atomic_shm	soa32	4	256	16	256	1	0.39224	0.0116897
8M	256	cuda_atomic_shm	soa32	4	256	16	256	2	0.393428	0.0117251
8M	256	cuda_atomic_shm	soa32	4	256	16	256	3	0.39335	0.0117227
8M	256	cuda_atomic_shm	soa32	4	256	16	256	4	0.394859	0.0117677
8M	256	cuda_atomic_shm	soa32	4	256	16	256	5	0.393947	0.0117405
8M	256	cuda_atomic_shm	soa32	4	256	16	1024	1	1.04634	0.0311832
8M	256	cuda_atomic_shm	soa32	4	256	16	1024	2	1.04047	0.0310085
8M	256	cuda_atomic_shm	soa32	4	256	16	1024	3	1.04238	0.0310652
8M	256	cuda_atomic_shm	soa32	4	256	16	1024	4	1.0405	0.0310093
8M	256	cuda_atomic_shm	soa32	4	256	16	1024	5	1.04335	0.0310943
8M	256	cuda_atomic_shm	soa32	4	1024	1	1	1	1.03764	0.030924
8M	256	cuda_atomic_shm	soa32	4	1024	1	1	2	1.03976	0.0309873
8M	256	cuda_atomic_shm	soa32	4	1024	1	1	3	1.03771	0.0309263
8M	256	cuda_atomic_shm	soa32	4	1024	1	1	4	1.0381	0.0309377
8M	256	cuda_atomic_shm	soa32	4	1024	1	1	5	1.03921	0.030971
8M	256	cuda_atomic_shm	soa32	4	1024	1	16	1	0.356494	0.0106243
8M	256	cuda_atomic_shm	soa32	4	1024	1	16	2	0.354118	0.0105535
8M	256	cuda_atomic_shm	soa32	4	1024	1	16	3	0.353877	0.0105464
8M	256	cuda_atomic_shm	soa32	4	1024	1	16	4	0.354482	0.0105644
8M	256	cuda_atomic_shm	soa32	4	1024	1	16	5	0.356631	0.0106284
8M	256	cuda_atomic_shm	soa32	4	1024	1	64	1	0.374991	0.0111756
8M	256	cuda_atomic_shm	soa32	4	1024	1	64	2	0.373542	0.0111324
8M	256	cuda_atomic_shm	soa32	4	1024	1	64	3	0.373387	0.0111278
8M	256	cuda_atomic_shm	soa32	4	1024	1	64	4	0.374151	0.0111506
8M	256	cuda_atomic_shm	soa32	4	1024	1	64	5	0.37373	0.011138
8M	256	cuda_atomic_shm	soa32	4	1024	1	256	1	0.380753	0.0113473
8M	256	cuda_atomic_shm	soa32	4	1024	1	256	2	0.379577	0.0113123
8M	256	cuda_atomic_shm	soa32	4	1024	1	256	3	0.382684	0.0114049
8M	256	cuda_atomic_shm	soa32	4	1024	1	256	4	0.380286	0.0113334
8M	256	cuda_atomic_shm	soa32	4	1024	1	256	5	0.382115	0.0113879
8M	256	cuda_atomic_shm	soa32	4	1024	1	1024	1	1.02403	0.0305186
8M	256	cuda_atomic_shm	soa32	4	1024	1	1024	2	1.02127	0.0304362
8M	256	cuda_atomic_shm	soa32	4	1024	1	1024	3	1.02605	0.0305785
8M	256	cuda_atomic_shm	soa32	4	1024	1	1024	4	1.02844	0.0306498
8M	256	cuda_atomic_shm	soa32	4	1024	1	1024	5	1.02928	0.0306749
8M	256	cuda_atomic_shm	soa32	4	1024	4	1	1	1.10208	0.0328446
8M	256	cuda_atomic_shm	soa32	4	1024	4	1	2	1.10194	0.0328402
8M	256	cuda_atomic_shm	soa32	4	1024	4	1	3	1.11891	0.0333462
8M	256	cuda_atomic_shm	soa32	4	1024	4	1	4	1.11326	0.0331776
8M	256	cuda_atomic_shm	soa32	4	1024	4	1	5	1.11435	0.0332103
8M	256	cuda_atomic_shm	soa32	4	1024	4	16	1	0.367142	0.0109417
8M	256	cuda_atomic_shm	soa32	4	1024	4	16	2	0.367155	0.0109421
8M	256	cuda_atomic_shm	soa32	4	1024	4	16	3	0.365126	0.0108816
8M	256	cuda_atomic_shm	soa32	4	1024	4	16	4	0.367076	0.0109397
8M	256	cuda_atomic_shm	soa32	4	1024	4	16	5	0.36485	0.0108734
8M	256	cuda_atomic_shm	soa32	4	1024	4	64	1	0.383486	0.0114288
8M	256	cuda_atomic_shm	soa32	4	1024	4	64	2	0.381335	0.0113647
8M	256	cuda_atomic_shm	soa32	4	1024	4	64	3	0.382023	0.0113852
8M	256	cuda_atomic_shm	soa32	4	1024	4	64	4	0.380852	0.0113503
8M	256	cuda_atomic_shm	soa32	4	1024	4	64	5	0.381552	0.0113711
8M	256	cuda_atomic_shm	soa32	4	1024	4	256	1	0.386382	0.0115151
8M	256	cuda_atomic_shm	soa32	4	1024	4	256	2	0.391318	0.0116622
8M	256	cuda_atomic_shm	soa32	4	1024	4	256	3	0.389277	0.0116014
8M	256	cuda_atomic_shm	soa32	4	1024	4	256	4	0.384662	0.0114638
8M	256	cuda_atomic_shm	soa32	4	1024	4	256	5	0.386291	0.0115124
8M	256	cuda_atomic_shm	soa32	4	1024	4	1024	1	1.0294	0.0306784
8M	256	cuda_atomic_shm	soa32	4	1024	4	1024	2	1.02835	0.0306472
8M	256	cuda_atomic_shm	soa32	4	1024	4	1024	3	1.02868	0.030657
8M	256	cuda_atomic_shm	soa32	4	1024	4	1024	4	1.02905	0.0306681
8M	256	cuda_atomic_shm	soa32	4	1024	4	1024	5	1.03221	0.0307622
8M	256	cuda_atomic_shm	soa32	4	1024	16	1	1	1.10266	0.0328618
8M	256	cuda_atomic_shm	soa32	4	1024	16	1	2	1.12122	0.0334148
8M	256	cuda_atomic_shm	soa32	4	1024	16	1	3	1.11114	0.0331144
8M	256	cuda_atomic_shm	soa32	4	1024	16	1	4	1.10698	0.0329904
8M	256	cuda_atomic_shm	soa32	4	1024	16	1	5	1.10337	0.032883
8M	256	cuda_atomic_shm	soa32	4	1024	16	16	1	0.366959	0.0109362
8M	256	cuda_atomic_shm	soa32	4	1024	16	16	2	0.367792	0.0109611
8M	256	cuda_atomic_shm	soa32	4	1024	16	16	3	0.368518	0.0109827
8M	256	cuda_atomic_shm	soa32	4	1024	16	16	4	0.366298	0.0109165
8M	256	cuda_atomic_shm	soa32	4	1024	16	16	5	0.367285	0.0109459
8M	256	cuda_atomic_shm	soa32	4	1024	16	64	1	0.384129	0.0114479
8M	256	cuda_atomic_shm	soa32	4	1024	16	64	2	0.383648	0.0114336
8M	256	cuda_atomic_shm	soa32	4	1024	16	64	3	0.382766	0.0114073
8M	256	cuda_atomic_shm	soa32	4	1024	16	64	4	0.382933	0.0114123
8M	256	cuda_atomic_shm	soa32	4	1024	16	64	5	0.385826	0.0114985
8M	256	cuda_atomic_shm	soa32	4	1024	16	256	1	0.388472	0.0115774
8M	256	cuda_atomic_shm	soa32	4	1024	16	256	2	0.388072	0.0115654
8M	256	cuda_atomic_shm	soa32	4	1024	16	256	3	0.391622	0.0116712
8M	256	cuda_atomic_shm	soa32	4	1024	16	256	4	0.389035	0.0115941
8M	256	cuda_atomic_shm	soa32	4	1024	16	256	5	0.387814	0.0115578
8M	256	cuda_atomic_shm	soa32	4	1024	16	1024	1	1.03325	0.0307932
8M	256	cuda_atomic_shm	soa32	4	1024	16	1024	2	1.03279	0.0307796
8M	256	cuda_atomic_shm	soa32	4	1024	16	1024	3	1.03221	0.0307623
8M	256	cuda_atomic_shm	soa32	4	1024	16	1024	4	1.02993	0.0306944
8M	256	cuda_atomic_shm	soa32	4	1024	16	1024	5	1.03584	0.0308705
8M	256	cuda_atomic_shm	soa32	4	4096	1	1	1	2.66239	0.0793454
8M	256	cuda_atomic_shm	soa32	4	4096	1	1	2	2.65556	0.0791418
8M	256	cuda_atomic_shm	soa32	4	4096	1	1	3	2.65812	0.0792183
8M	256	cuda_atomic_shm	soa32	4	4096	1	1	4	2.65586	0.0791509
8M	256	cuda_atomic_shm	soa32	4	4096	1	1	5	2.66212	0.0793373
8M	256	cuda_atomic_shm	soa32	4	4096	1	16	1	0.638568	0.0190308
8M	256	cuda_atomic_shm	soa32	4	4096	1	16	2	0.637419	0.0189966
8M	256	cuda_atomic_shm	soa32	4	4096	1	16	3	0.65187	0.0194272
8M	256	cuda_atomic_shm	soa32	4	4096	1	16	4	0.642236	0.0191401
8M	256	cuda_atomic_shm	soa32	4	4096	1	16	5	0.642595	0.0191508
8M	256	cuda_atomic_shm	soa32	4	4096	1	64	1	0.658671	0.0196299
8M	256	cuda_atomic_shm	soa32	4	4096	1	64	2	0.659857	0.0196653
8M	256	cuda_atomic_shm	soa32	4	4096	1	64	3	0.660654	0.019689
8M	256	cuda_atomic_shm	soa32	4	4096	1	64	4	0.655935	0.0195484
8M	256	cuda_atomic_shm	soa32	4	4096	1	64	5	0.653537	0.0194769
8M	256	cuda_atomic_shm	soa32	4	4096	1	256	1	0.637373	0.0189952
8M	256	cuda_atomic_shm	soa32	4	4096	1	256	2	0.637722	0.0190056
8M	256	cuda_atomic_shm	soa32	4	4096	1	256	3	0.639868	0.0190696
8M	256	cuda_atomic_shm	soa32	4	4096	1	256	4	0.638806	0.0190379
8M	256	cuda_atomic_shm	soa32	4	4096	1	256	5	0.640825	0.0190981
8M	256	cuda_atomic_shm	soa32	4	4096	1	1024	1	1.4085	0.0419767
8M	256	cuda_atomic_shm	soa32	4	4096	1	1024	2	1.40423	0.0418492
8M	256	cuda_atomic_shm	soa32	4	4096	1	1024	3	1.40126	0.0417608
8M	256	cuda_atomic_shm	soa32	4	4096	1	1024	4	1.40931	0.0420008
8M	256	cuda_atomic_shm	soa32	4	4096	1	1024	5	1.40248	0.041797
8M	256	cuda_atomic_shm	soa32	4	4096	4	1	1	2.68484	0.0800145
8M	256	cuda_atomic_shm	soa32	4	4096	4	1	2	2.68431	0.0799986
8M	256	cuda_atomic_shm	soa32	4	4096	4	1	3	2.69361	0.0802758
8M	256	cuda_atomic_shm	soa32	4	4096	4	1	4	2.68249	0.0799446
8M	256	cuda_atomic_shm	soa32	4	4096	4	1	5	2.68322	0.079966
8M	256	cuda_atomic_shm	soa32	4	4096	4	16	1	0.618361	0.0184286
8M	256	cuda_atomic_shm	soa32	4	4096	4	16	2	0.619308	0.0184568
8M	256	cuda_atomic_shm	soa32	4	4096	4	16	3	0.616118	0.0183617
8M	256	cuda_atomic_shm	soa32	4	4096	4	16	4	0.618293	0.0184266
8M	256	cuda_atomic_shm	soa32	4	4096	4	16	5	0.61877	0.0184408
8M	256	cuda_atomic_shm	soa32	4	4096	4	64	1	0.615143	0.0183327
8M	256	cuda_atomic_shm	soa32	4	4096	4	64	2	0.613821	0.0182933
8M	256	cuda_atomic_shm	soa32	4	4096	4	64	3	0.617333	0.018398
8M	256	cuda_atomic_shm	soa32	4	4096	4	64	4	0.615684	0.0183488
8M	256	cuda_atomic_shm	soa32	4	4096	4	64	5	0.616289	0.0183668
8M	256	cuda_atomic_shm	soa32	4	4096	4	256	1	0.621139	0.0185114
8M	256	cuda_atomic_shm	soa32	4	4096	4	256	2	0.621751	0.0185296
8M	256	cuda_atomic_shm	soa32	4	4096	4	256	3	0.620693	0.0184981
8M	256	cuda_atomic_shm	soa32	4	4096	4	256	4	0.619401	0.0184596
8M	256	cuda_atomic_shm	soa32	4	4096	4	256	5	0.623251	0.0185743
8M	256	cuda_atomic_shm	soa32	4	4096	4	1024	1	1.41012	0.0420249
8M	256	cuda_atomic_shm	soa32	4	4096	4	1024	2	1.41121	0.0420574
8M	256	cuda_atomic_shm	soa32	4	4096	4	1024	3	1.40838	0.0419731
8M	256	cuda_atomic_shm	soa32	4	4096	4	1024	4	1.41129	0.0420597
8M	256	cuda_atomic_shm	soa32	4	4096	4	1024	5	1.40967	0.0420115
8M	256	cuda_atomic_shm	soa32	4	4096	16	1	1	2.51521	0.0749591
8M	256	cuda_atomic_shm	soa32	4	4096	16	1	2	2.51671	0.0750039
8M	256	cuda_atomic_shm	soa32	4	4096	16	1	3	2.51313	0.0748971
8M	256	cuda_atomic_shm	soa32	4	4096	16	1	4	2.51757	0.0750294
8M	256	cuda_atomic_shm	soa32	4	4096	16	1	5	2.51305	0.0748946
8M	256	cuda_atomic_shm	soa32	4	4096	16	16	1	0.617347	0.0183984
8M	256	cuda_atomic_shm	soa32	4	4096	16	16	2	0.617873	0.0184141
8M	256	cuda_atomic_shm	soa32	4	4096	16	16	3	0.61543	0.0183412
8M	256	cuda_atomic_shm	soa32	4	4096	16	16	4	0.617155	0.0183927
8M	256	cuda_atomic_shm	soa32	4	4096	16	16	5	0.615778	0.0183516
8M	256	cuda_atomic_shm	soa32	4	4096	16	64	1	0.615113	0.0183318
8M	256	cuda_atomic_shm	soa32	4	4096	16	64	2	0.616493	0.0183729
8M	256	cuda_atomic_shm	soa32	4	4096	16	64	3	0.614937	0.0183266
8M	256	cuda_atomic_shm	soa32	4	4096	16	64	4	0.61442	0.0183111
8M	256	cuda_atomic_shm	soa32	4	4096	16	64	5	0.61832	0.0184274
8M	256	cuda_atomic_shm	soa32	4	4096	16	256	1	0.623647	0.0185861
8M	256	cuda_atomic_shm	soa32	4	4096	16	256	2	0.625551	0.0186429
8M	256	cuda_atomic_shm	soa32	4	4096	16	256	3	0.623272	0.018575
8M	256	cuda_atomic_shm	soa32	4	4096	16	256	4	0.623483	0.0185812
8M	256	cuda_atomic_shm	soa32	4	4096	16	256	5	0.622765	0.0185598
8M	256	cuda_atomic_shm	soa32	4	4096	16	1024	1	1.41271	0.0421019
8M	256	cuda_atomic_shm	soa32	4	4096	16	1024	2	1.40985	0.0420168
8M	256	cuda_atomic_shm	soa32	4	4096	16	1024	3	1.41005	0.0420229
8M	256	cuda_atomic_shm	soa32	4	4096	16	1024	4	1.40421	0.0418487
8M	256	cuda_atomic_shm	soa32	4	4096	16	1024	5	1.40948	0.0420057
8M	256	cuda_atomic_shm	soa32	16	16	1	1	1	7.00175	0.0521671
8M	256	cuda_atomic_shm	soa32	16	16	1	1	2	7.01599	0.0522732
8M	256	cuda_atomic_shm	soa32	16	16	1	1	3	7.00136	0.0521642
8M	256	cuda_atomic_shm	soa32	16	16	1	1	4	6.54546	0.0487675
8M	256	cuda_atomic_shm	soa32	16	16	1	1	5	6.5468	0.0487774
8M	256	cuda_atomic_shm	soa32	16	16	1	16	1	2.03236	0.0151423
8M	256	cuda_atomic_shm	soa32	16	16	1	16	2	2.02764	0.0151071
8M	256	cuda_atomic_shm	soa32	16	16	1	16	3	2.02825	0.0151117
8M	256	cuda_atomic_shm	soa32	16	16	1	16	4	2.04829	0.015261
8M	256	cuda_atomic_shm	soa32	16	16	1	16	5	2.02315	0.0150737
8M	256	cuda_atomic_shm	soa32	16	16	1	64	1	1.85543	0.013824
8M	256	cuda_atomic_shm	soa32	16	16	1	64	2	1.82313	0.0135834
8M	256	cuda_atomic_shm	soa32	16	16	1	64	3	1.84933	0.0137786
8M	256	cuda_atomic_shm	soa32	16	16	1	64	4	1.82521	0.0135989
8M	256	cuda_atomic_shm	soa32	16	16	1	64	5	1.86429	0.0138901
8M	256	cuda_atomic_shm	soa32	16	16	1	256	1	1.75563	0.0130805
8M	256	cuda_atomic_shm	soa32	16	16	1	256	2	1.7244	0.0128478
8M	256	cuda_atomic_shm	soa32	16	16	1	256	3	1.8192	0.0135541
8M	256	cuda_atomic_shm	soa32	16	16	1	256	4	1.68785	0.0125755
8M	256	cuda_atomic_shm	soa32	16	16	1	256	5	1.73388	0.0129184
8M	256	cuda_atomic_shm	soa32	16	16	1	1024	1	1.96949	0.0146739
8M	256	cuda_atomic_shm	soa32	16	16	1	1024	2	1.97898	0.0147445
8M	256	cuda_atomic_shm	soa32	16	16	1	1024	3	1.98072	0.0147575
8M	256	cuda_atomic_shm	soa32	16	16	1	1024	4	1.9733	0.0147023
8M	256	cuda_atomic_shm	soa32	16	16	1	1024	5	1.97827	0.0147393
8M	256	cuda_atomic_shm	soa32	16	16	4	1	1	2.81633	0.0209833
8M	256	cuda_atomic_shm	soa32	16	16	4	1	2	2.81621	0.0209824
