N	algorithm	layout	dim	k	privCopies	itemsPerThread	regs	blockSize	shmSize	seed	totalTime	normalizedTime
2M	cuda_cached_means	soa	32	64	1	1	2	256	48k	2	10.2028	0.152034
2M	cuda_cached_means	soa	32	64	1	1	2	256	48k	3	10.2199	0.152288
2M	cuda_cached_means	soa	32	64	1	1	2	256	48k	4	10.2079	0.15211
2M	cuda_cached_means	soa	32	64	1	1	2	256	48k	5	10.2231	0.152336
2M	cuda_cached_means	soa	32	64	1	1	2	1024	48k	1	10.9311	0.162886
2M	cuda_cached_means	soa	32	64	1	1	2	1024	48k	2	10.9271	0.162826
2M	cuda_cached_means	soa	32	64	1	1	2	1024	48k	3	10.9134	0.162622
2M	cuda_cached_means	soa	32	64	1	1	2	1024	48k	4	10.9468	0.16312
2M	cuda_cached_means	soa	32	64	1	1	2	1024	48k	5	10.9368	0.162972
2M	cuda_cached_means	soa	32	64	1	1	4	256	48k	1	5.23117	0.0779505
2M	cuda_cached_means	soa	32	64	1	1	4	256	48k	2	5.22996	0.0779324
2M	cuda_cached_means	soa	32	64	1	1	4	256	48k	3	5.23773	0.0780483
2M	cuda_cached_means	soa	32	64	1	1	4	256	48k	4	5.22824	0.0779068
2M	cuda_cached_means	soa	32	64	1	1	4	256	48k	5	5.22598	0.0778732
2M	cuda_cached_means	soa	32	64	1	1	4	1024	48k	1	5.26683	0.0784819
2M	cuda_cached_means	soa	32	64	1	1	4	1024	48k	2	5.27106	0.0785449
2M	cuda_cached_means	soa	32	64	1	1	4	1024	48k	3	5.27424	0.0785923
2M	cuda_cached_means	soa	32	64	1	1	4	1024	48k	4	5.25885	0.078363
2M	cuda_cached_means	soa	32	64	1	1	4	1024	48k	5	5.27975	0.0786745
2M	cuda_cached_means	soa	32	64	1	1	8	256	48k	1	3.354	0.0499784
2M	cuda_cached_means	soa	32	64	1	1	8	256	48k	2	3.35152	0.0499415
2M	cuda_cached_means	soa	32	64	1	1	8	256	48k	3	3.35404	0.0499791
2M	cuda_cached_means	soa	32	64	1	1	8	256	48k	4	3.35885	0.0500507
2M	cuda_cached_means	soa	32	64	1	1	8	256	48k	5	3.34526	0.0498483
2M	cuda_cached_means	soa	32	64	1	1	8	1024	48k	1	3.93951	0.0587032
2M	cuda_cached_means	soa	32	64	1	1	8	1024	48k	2	3.94343	0.0587617
2M	cuda_cached_means	soa	32	64	1	1	8	1024	48k	3	3.94239	0.0587461
2M	cuda_cached_means	soa	32	64	1	1	8	1024	48k	4	3.93576	0.0586475
2M	cuda_cached_means	soa	32	64	1	1	8	1024	48k	5	3.94937	0.0588502
2M	cuda_cached_means	soa	32	64	1	1	16	256	48k	1	1.97864	0.029484
2M	cuda_cached_means	soa	32	64	1	1	16	256	48k	2	1.97182	0.0293825
2M	cuda_cached_means	soa	32	64	1	1	16	256	48k	3	1.9863	0.0295982
2M	cuda_cached_means	soa	32	64	1	1	16	256	48k	4	1.98038	0.0295099
2M	cuda_cached_means	soa	32	64	1	1	16	256	48k	5	1.97333	0.0294049
2M	cuda_cached_means	soa	32	64	1	1	16	1024	48k	1	1.95259	0.0290959
2M	cuda_cached_means	soa	32	64	1	1	16	1024	48k	2	2.0183	0.030075
2M	cuda_cached_means	soa	32	64	1	1	16	1024	48k	3	2.02266	0.03014
2M	cuda_cached_means	soa	32	64	1	1	16	1024	48k	4	1.95969	0.0292017
2M	cuda_cached_means	soa	32	64	1	1	16	1024	48k	5	2.01694	0.0300547
2M	cuda_cached_means	soa	32	64	1	4	1	256	48k	1	22.8819	0.340967
2M	cuda_cached_means	soa	32	64	1	4	1	256	48k	2	22.691	0.338123
2M	cuda_cached_means	soa	32	64	1	4	1	256	48k	3	22.8325	0.34023
2M	cuda_cached_means	soa	32	64	1	4	1	256	48k	4	22.8235	0.340096
2M	cuda_cached_means	soa	32	64	1	4	1	256	48k	5	22.7355	0.338786
2M	cuda_cached_means	soa	32	64	1	4	1	1024	48k	1	5.43474	0.0809839
2M	cuda_cached_means	soa	32	64	1	4	1	1024	48k	2	5.38856	0.0802958
2M	cuda_cached_means	soa	32	64	1	4	1	1024	48k	3	5.43846	0.0810393
2M	cuda_cached_means	soa	32	64	1	4	1	1024	48k	4	5.32193	0.0793029
2M	cuda_cached_means	soa	32	64	1	4	1	1024	48k	5	5.35185	0.0797488
2M	cuda_cached_means	soa	32	64	1	4	2	256	48k	1	11.0443	0.164573
2M	cuda_cached_means	soa	32	64	1	4	2	256	48k	2	11.3595	0.16927
2M	cuda_cached_means	soa	32	64	1	4	2	256	48k	3	11.0286	0.164339
2M	cuda_cached_means	soa	32	64	1	4	2	256	48k	4	11.0367	0.16446
2M	cuda_cached_means	soa	32	64	1	4	2	256	48k	5	11.1616	0.166322
2M	cuda_cached_means	soa	32	64	1	4	2	1024	48k	1	11.8394	0.17642
2M	cuda_cached_means	soa	32	64	1	4	2	1024	48k	2	11.8186	0.17611
2M	cuda_cached_means	soa	32	64	1	4	2	1024	48k	3	11.8354	0.176361
2M	cuda_cached_means	soa	32	64	1	4	2	1024	48k	4	11.8499	0.176578
2M	cuda_cached_means	soa	32	64	1	4	2	1024	48k	5	12.1761	0.181438
2M	cuda_cached_means	soa	32	64	1	4	4	256	48k	1	5.69438	0.0848529
2M	cuda_cached_means	soa	32	64	1	4	4	256	48k	2	5.65845	0.0843174
2M	cuda_cached_means	soa	32	64	1	4	4	256	48k	3	5.66112	0.0843573
2M	cuda_cached_means	soa	32	64	1	4	4	256	48k	4	5.67932	0.0846284
2M	cuda_cached_means	soa	32	64	1	4	4	256	48k	5	5.73877	0.0855144
2M	cuda_cached_means	soa	32	64	1	4	4	1024	48k	1	5.82006	0.0867257
2M	cuda_cached_means	soa	32	64	1	4	4	1024	48k	2	5.78937	0.0862683
2M	cuda_cached_means	soa	32	64	1	4	4	1024	48k	3	5.7529	0.0857249
2M	cuda_cached_means	soa	32	64	1	4	4	1024	48k	4	5.92781	0.0883313
2M	cuda_cached_means	soa	32	64	1	4	4	1024	48k	5	5.79492	0.086351
2M	cuda_cached_means	soa	32	64	1	4	8	256	48k	1	3.70829	0.0552578
2M	cuda_cached_means	soa	32	64	1	4	8	256	48k	2	3.69893	0.0551184
2M	cuda_cached_means	soa	32	64	1	4	8	256	48k	3	3.71978	0.0554291
2M	cuda_cached_means	soa	32	64	1	4	8	256	48k	4	3.72449	0.0554992
2M	cuda_cached_means	soa	32	64	1	4	8	256	48k	5	3.71433	0.0553478
2M	cuda_cached_means	soa	32	64	1	4	8	1024	48k	1	3.85554	0.0574521
2M	cuda_cached_means	soa	32	64	1	4	8	1024	48k	2	3.79667	0.0565748
2M	cuda_cached_means	soa	32	64	1	4	8	1024	48k	3	4.17181	0.0621648
2M	cuda_cached_means	soa	32	64	1	4	8	1024	48k	4	3.83254	0.0571094
2M	cuda_cached_means	soa	32	64	1	4	8	1024	48k	5	4.16885	0.0621207
2M	cuda_cached_means	soa	32	64	1	4	16	256	48k	1	2.02946	0.0302413
2M	cuda_cached_means	soa	32	64	1	4	16	256	48k	2	2.04002	0.0303986
2M	cuda_cached_means	soa	32	64	1	4	16	256	48k	3	2.04553	0.0304807
2M	cuda_cached_means	soa	32	64	1	4	16	256	48k	4	2.06324	0.0307447
2M	cuda_cached_means	soa	32	64	1	4	16	256	48k	5	2.05126	0.0305662
2M	cuda_cached_means	soa	32	64	1	4	16	1024	48k	1	2.14737	0.0319984
2M	cuda_cached_means	soa	32	64	1	4	16	1024	48k	2	2.15505	0.0321127
2M	cuda_cached_means	soa	32	64	1	4	16	1024	48k	3	2.15484	0.0321096
2M	cuda_cached_means	soa	32	64	1	4	16	1024	48k	4	2.05821	0.0306698
2M	cuda_cached_means	soa	32	64	1	4	16	1024	48k	5	2.1446	0.031957
2M	cuda_cached_means	soa	32	64	1	16	1	256	48k	1	25.3704	0.378049
2M	cuda_cached_means	soa	32	64	1	16	1	256	48k	2	25.3337	0.377502
2M	cuda_cached_means	soa	32	64	1	16	1	256	48k	3	24.9158	0.371275
2M	cuda_cached_means	soa	32	64	1	16	1	256	48k	4	24.1781	0.360282
2M	cuda_cached_means	soa	32	64	1	16	1	256	48k	5	24.605	0.366643
2M	cuda_cached_means	soa	32	64	1	16	1	1024	48k	1	5.1082	0.0761181
2M	cuda_cached_means	soa	32	64	1	16	1	1024	48k	2	5.15785	0.0768579
2M	cuda_cached_means	soa	32	64	1	16	1	1024	48k	3	5.1622	0.0769228
2M	cuda_cached_means	soa	32	64	1	16	1	1024	48k	4	5.17359	0.0770925
2M	cuda_cached_means	soa	32	64	1	16	1	1024	48k	5	5.13791	0.0765609
2M	cuda_cached_means	soa	32	64	1	16	2	256	48k	1	11.2257	0.167276
2M	cuda_cached_means	soa	32	64	1	16	2	256	48k	2	11.173	0.16649
2M	cuda_cached_means	soa	32	64	1	16	2	256	48k	3	11.147	0.166103
2M	cuda_cached_means	soa	32	64	1	16	2	256	48k	4	11.0604	0.164813
2M	cuda_cached_means	soa	32	64	1	16	2	256	48k	5	11.2397	0.167484
2M	cuda_cached_means	soa	32	64	1	16	2	1024	48k	1	9.58002	0.142753
2M	cuda_cached_means	soa	32	64	1	16	2	1024	48k	2	9.50752	0.141673
2M	cuda_cached_means	soa	32	64	1	16	2	1024	48k	3	9.51985	0.141857
2M	cuda_cached_means	soa	32	64	1	16	2	1024	48k	4	9.47392	0.141172
2M	cuda_cached_means	soa	32	64	1	16	2	1024	48k	5	9.58244	0.142789
2M	cuda_cached_means	soa	32	64	1	16	4	256	48k	1	5.84219	0.0870553
2M	cuda_cached_means	soa	32	64	1	16	4	256	48k	2	5.77466	0.0860491
2M	cuda_cached_means	soa	32	64	1	16	4	256	48k	3	5.77188	0.0860077
2M	cuda_cached_means	soa	32	64	1	16	4	256	48k	4	5.74565	0.0856168
2M	cuda_cached_means	soa	32	64	1	16	4	256	48k	5	5.76503	0.0859056
2M	cuda_cached_means	soa	32	64	1	16	4	1024	48k	1	5.07506	0.0756243
2M	cuda_cached_means	soa	32	64	1	16	4	1024	48k	2	5.09705	0.0759519
2M	cuda_cached_means	soa	32	64	1	16	4	1024	48k	3	5.10105	0.0760116
2M	cuda_cached_means	soa	32	64	1	16	4	1024	48k	4	5.12307	0.0763397
2M	cuda_cached_means	soa	32	64	1	16	4	1024	48k	5	5.07116	0.0755662
2M	cuda_cached_means	soa	32	64	1	16	8	256	48k	1	5.28883	0.0788097
2M	cuda_cached_means	soa	32	64	1	16	8	256	48k	2	5.2774	0.0786394
2M	cuda_cached_means	soa	32	64	1	16	8	256	48k	3	5.29281	0.078869
2M	cuda_cached_means	soa	32	64	1	16	8	256	48k	4	5.18125	0.0772066
2M	cuda_cached_means	soa	32	64	1	16	8	256	48k	5	5.28152	0.0787008
2M	cuda_cached_means	soa	32	64	1	16	8	1024	48k	1	3.11611	0.0464336
2M	cuda_cached_means	soa	32	64	1	16	8	1024	48k	2	3.33145	0.0496425
2M	cuda_cached_means	soa	32	64	1	16	8	1024	48k	3	3.77378	0.0562337
2M	cuda_cached_means	soa	32	64	1	16	8	1024	48k	4	3.86172	0.0575441
2M	cuda_cached_means	soa	32	64	1	16	8	1024	48k	5	3.39341	0.0505657
2M	cuda_cached_means	soa	32	64	1	16	16	256	48k	1	2.3165	0.0345186
2M	cuda_cached_means	soa	32	64	1	16	16	256	48k	2	2.31028	0.0344258
2M	cuda_cached_means	soa	32	64	1	16	16	256	48k	3	2.32017	0.0345732
2M	cuda_cached_means	soa	32	64	1	16	16	256	48k	4	2.32057	0.0345792
2M	cuda_cached_means	soa	32	64	1	16	16	256	48k	5	2.32113	0.0345876
2M	cuda_cached_means	soa	32	64	1	16	16	1024	48k	1	2.36213	0.0351984
2M	cuda_cached_means	soa	32	64	1	16	16	1024	48k	2	2.35828	0.0351411
2M	cuda_cached_means	soa	32	64	1	16	16	1024	48k	3	2.3646	0.0352352
2M	cuda_cached_means	soa	32	64	1	16	16	1024	48k	4	2.38156	0.0354879
2M	cuda_cached_means	soa	32	64	1	16	16	1024	48k	5	2.35299	0.0350623
2M	cuda_cached_means	soa	32	256	1	1	1	256	48k	1	49.7611	0.741499
2M	cuda_cached_means	soa	32	256	1	1	1	256	48k	2	44.7285	0.666507
2M	cuda_cached_means	soa	32	256	1	1	1	256	48k	3	47.3057	0.704911
2M	cuda_cached_means	soa	32	256	1	1	1	256	48k	4	47.5831	0.709043
2M	cuda_cached_means	soa	32	256	1	1	1	256	48k	5	46.1499	0.687686
2M	cuda_cached_means	soa	32	256	1	1	1	1024	48k	1	61.4373	0.915487
2M	cuda_cached_means	soa	32	256	1	1	1	1024	48k	2	40.0907	0.597399
2M	cuda_cached_means	soa	32	256	1	1	1	1024	48k	3	36.9455	0.550531
2M	cuda_cached_means	soa	32	256	1	1	1	1024	48k	4	55.9747	0.834088
2M	cuda_cached_means	soa	32	256	1	1	1	1024	48k	5	37.8418	0.563887
2M	cuda_cached_means	soa	32	256	1	1	2	256	48k	1	36.1718	0.539002
2M	cuda_cached_means	soa	32	256	1	1	2	256	48k	2	36.1124	0.538116
2M	cuda_cached_means	soa	32	256	1	1	2	256	48k	3	36.0592	0.537324
2M	cuda_cached_means	soa	32	256	1	1	2	256	48k	4	36.1086	0.53806
2M	cuda_cached_means	soa	32	256	1	1	2	256	48k	5	36.2509	0.540181
2M	cuda_cached_means	soa	32	256	1	1	2	1024	48k	1	45.056	0.671386
2M	cuda_cached_means	soa	32	256	1	1	2	1024	48k	2	44.9996	0.670546
2M	cuda_cached_means	soa	32	256	1	1	2	1024	48k	3	44.9522	0.669841
2M	cuda_cached_means	soa	32	256	1	1	2	1024	48k	4	45.164	0.672997
2M	cuda_cached_means	soa	32	256	1	1	2	1024	48k	5	45.0146	0.67077
2M	cuda_cached_means	soa	32	256	1	1	4	256	48k	1	20.0958	0.29945
2M	cuda_cached_means	soa	32	256	1	1	4	256	48k	2	20.1089	0.299646
2M	cuda_cached_means	soa	32	256	1	1	4	256	48k	3	20.1094	0.299653
2M	cuda_cached_means	soa	32	256	1	1	4	256	48k	4	20.0771	0.299172
2M	cuda_cached_means	soa	32	256	1	1	4	256	48k	5	20.0706	0.299075
2M	cuda_cached_means	soa	32	256	1	1	4	1024	48k	1	21.4844	0.320143
2M	cuda_cached_means	soa	32	256	1	1	4	1024	48k	2	21.5493	0.32111
2M	cuda_cached_means	soa	32	256	1	1	4	1024	48k	3	21.5205	0.320681
2M	cuda_cached_means	soa	32	256	1	1	4	1024	48k	4	21.4537	0.319684
2M	cuda_cached_means	soa	32	256	1	1	4	1024	48k	5	21.4692	0.319916
2M	cuda_cached_means	soa	32	256	1	1	8	256	48k	1	15.8772	0.236589
2M	cuda_cached_means	soa	32	256	1	1	8	256	48k	2	15.823	0.235781
2M	cuda_cached_means	soa	32	256	1	1	8	256	48k	3	15.8275	0.235848
2M	cuda_cached_means	soa	32	256	1	1	8	256	48k	4	15.8332	0.235933
2M	cuda_cached_means	soa	32	256	1	1	8	256	48k	5	16.8573	0.251193
2M	cuda_cached_means	soa	32	256	1	1	8	1024	48k	1	15.6649	0.233426
2M	cuda_cached_means	soa	32	256	1	1	8	1024	48k	2	15.4197	0.229772
2M	cuda_cached_means	soa	32	256	1	1	8	1024	48k	3	15.4384	0.230051
2M	cuda_cached_means	soa	32	256	1	1	8	1024	48k	4	15.478	0.23064
2M	cuda_cached_means	soa	32	256	1	1	8	1024	48k	5	15.4995	0.23096
2M	cuda_cached_means	soa	32	256	1	1	16	256	48k	1	7.89354	0.117623
2M	cuda_cached_means	soa	32	256	1	1	16	256	48k	2	7.92054	0.118025
2M	cuda_cached_means	soa	32	256	1	1	16	256	48k	3	7.90563	0.117803
2M	cuda_cached_means	soa	32	256	1	1	16	256	48k	4	7.90381	0.117776
2M	cuda_cached_means	soa	32	256	1	1	16	256	48k	5	7.89468	0.11764
2M	cuda_cached_means	soa	32	256	1	1	16	1024	48k	1	7.66303	0.114188
2M	cuda_cached_means	soa	32	256	1	1	16	1024	48k	2	7.62518	0.113624
2M	cuda_cached_means	soa	32	256	1	1	16	1024	48k	3	7.59589	0.113188
2M	cuda_cached_means	soa	32	256	1	1	16	1024	48k	4	7.61786	0.113515
2M	cuda_cached_means	soa	32	256	1	1	16	1024	48k	5	7.63893	0.113829
2M	cuda_cached_means	soa	32	256	1	4	1	256	48k	1	45.3779	0.676183
2M	cuda_cached_means	soa	32	256	1	4	1	256	48k	2	44.9198	0.669357
2M	cuda_cached_means	soa	32	256	1	4	1	256	48k	3	61.214	0.912159
2M	cuda_cached_means	soa	32	256	1	4	1	256	48k	4	46.6234	0.694743
2M	cuda_cached_means	soa	32	256	1	4	1	256	48k	5	46.351	0.690684
2M	cuda_cached_means	soa	32	256	1	4	1	1024	48k	1	25.1207	0.374327
2M	cuda_cached_means	soa	32	256	1	4	1	1024	48k	2	28.3615	0.422619
2M	cuda_cached_means	soa	32	256	1	4	1	1024	48k	3	30.7771	0.458615
2M	cuda_cached_means	soa	32	256	1	4	1	1024	48k	4	38.816	0.578404
2M	cuda_cached_means	soa	32	256	1	4	1	1024	48k	5	36.9899	0.551192
2M	cuda_cached_means	soa	32	256	1	4	2	256	48k	1	37.1827	0.554065
2M	cuda_cached_means	soa	32	256	1	4	2	256	48k	2	37.2027	0.554363
2M	cuda_cached_means	soa	32	256	1	4	2	256	48k	3	37.2126	0.554511
2M	cuda_cached_means	soa	32	256	1	4	2	256	48k	4	37.3136	0.556016
2M	cuda_cached_means	soa	32	256	1	4	2	256	48k	5	37.2652	0.555295
2M	cuda_cached_means	soa	32	256	1	4	2	1024	48k	1	46.6675	0.6954
2M	cuda_cached_means	soa	32	256	1	4	2	1024	48k	2	46.7866	0.697175
2M	cuda_cached_means	soa	32	256	1	4	2	1024	48k	3	46.7483	0.696603
2M	cuda_cached_means	soa	32	256	1	4	2	1024	48k	4	47.8032	0.712324
2M	cuda_cached_means	soa	32	256	1	4	2	1024	48k	5	48.4289	0.721647
2M	cuda_cached_means	soa	32	256	1	4	4	256	48k	1	20.7059	0.308542
2M	cuda_cached_means	soa	32	256	1	4	4	256	48k	2	20.7237	0.308807
2M	cuda_cached_means	soa	32	256	1	4	4	256	48k	3	20.7169	0.308706
2M	cuda_cached_means	soa	32	256	1	4	4	256	48k	4	21.1632	0.315356
2M	cuda_cached_means	soa	32	256	1	4	4	256	48k	5	21.1695	0.315451
2M	cuda_cached_means	soa	32	256	1	4	4	1024	48k	1	22.942	0.341862
2M	cuda_cached_means	soa	32	256	1	4	4	1024	48k	2	22.8566	0.34059
2M	cuda_cached_means	soa	32	256	1	4	4	1024	48k	3	22.9262	0.341628
2M	cuda_cached_means	soa	32	256	1	4	4	1024	48k	4	22.8724	0.340826
2M	cuda_cached_means	soa	32	256	1	4	4	1024	48k	5	22.7491	0.338987
2M	cuda_cached_means	soa	32	256	1	4	8	256	48k	1	16.4104	0.244534
2M	cuda_cached_means	soa	32	256	1	4	8	256	48k	2	16.3981	0.244351
2M	cuda_cached_means	soa	32	256	1	4	8	256	48k	3	16.4113	0.244548
2M	cuda_cached_means	soa	32	256	1	4	8	256	48k	4	16.4102	0.244531
2M	cuda_cached_means	soa	32	256	1	4	8	256	48k	5	16.3969	0.244333
2M	cuda_cached_means	soa	32	256	1	4	8	1024	48k	1	14.1346	0.210621
2M	cuda_cached_means	soa	32	256	1	4	8	1024	48k	2	14.192	0.211478
2M	cuda_cached_means	soa	32	256	1	4	8	1024	48k	3	14.3079	0.213205
2M	cuda_cached_means	soa	32	256	1	4	8	1024	48k	4	13.7061	0.204237
2M	cuda_cached_means	soa	32	256	1	4	8	1024	48k	5	14.1485	0.210828
2M	cuda_cached_means	soa	32	256	1	4	16	256	48k	1	8.37401	0.124782
2M	cuda_cached_means	soa	32	256	1	4	16	256	48k	2	8.37157	0.124746
2M	cuda_cached_means	soa	32	256	1	4	16	256	48k	3	8.37409	0.124784
2M	cuda_cached_means	soa	32	256	1	4	16	256	48k	4	8.38882	0.125003
2M	cuda_cached_means	soa	32	256	1	4	16	256	48k	5	8.37723	0.12483
2M	cuda_cached_means	soa	32	256	1	4	16	1024	48k	1	8.15907	0.12158
2M	cuda_cached_means	soa	32	256	1	4	16	1024	48k	2	8.3572	0.124532
2M	cuda_cached_means	soa	32	256	1	4	16	1024	48k	3	8.35088	0.124438
2M	cuda_cached_means	soa	32	256	1	4	16	1024	48k	4	8.32157	0.124001
2M	cuda_cached_means	soa	32	256	1	4	16	1024	48k	5	8.34419	0.124338
2M	cuda_cached_means	soa	32	256	1	16	1	256	48k	1	48.6655	0.725173
2M	cuda_cached_means	soa	32	256	1	16	1	256	48k	2	46.0689	0.686481
2M	cuda_cached_means	soa	32	256	1	16	1	256	48k	3	47.4822	0.70754
2M	cuda_cached_means	soa	32	256	1	16	1	256	48k	4	46.9938	0.700262
2M	cuda_cached_means	soa	32	256	1	16	1	256	48k	5	45.6731	0.680582
2M	cuda_cached_means	soa	32	256	1	16	1	1024	48k	1	28.1334	0.41922
2M	cuda_cached_means	soa	32	256	1	16	1	1024	48k	2	29.6399	0.44167
2M	cuda_cached_means	soa	32	256	1	16	1	1024	48k	3	26.1343	0.389431
2M	cuda_cached_means	soa	32	256	1	16	1	1024	48k	4	26.8281	0.39977
2M	cuda_cached_means	soa	32	256	1	16	1	1024	48k	5	28.3402	0.422302
2M	cuda_cached_means	soa	32	256	1	16	2	256	48k	1	37.4404	0.557906
2M	cuda_cached_means	soa	32	256	1	16	2	256	48k	2	35.5025	0.529029
2M	cuda_cached_means	soa	32	256	1	16	2	256	48k	3	35.8288	0.53389
2M	cuda_cached_means	soa	32	256	1	16	2	256	48k	4	37.2942	0.555727
2M	cuda_cached_means	soa	32	256	1	16	2	256	48k	5	34.8686	0.519583
2M	cuda_cached_means	soa	32	256	1	16	2	1024	48k	1	45.8147	0.682692
2M	cuda_cached_means	soa	32	256	1	16	2	1024	48k	2	45.0212	0.670868
2M	cuda_cached_means	soa	32	256	1	16	2	1024	48k	3	44.7588	0.666958
2M	cuda_cached_means	soa	32	256	1	16	2	1024	48k	4	45.0648	0.671518
2M	cuda_cached_means	soa	32	256	1	16	2	1024	48k	5	44.7479	0.666795
2M	cuda_cached_means	soa	32	256	1	16	4	256	48k	1	21.6964	0.323301
2M	cuda_cached_means	soa	32	256	1	16	4	256	48k	2	21.7068	0.323457
2M	cuda_cached_means	soa	32	256	1	16	4	256	48k	3	22.5894	0.336608
2M	cuda_cached_means	soa	32	256	1	16	4	256	48k	4	21.6304	0.322318
2M	cuda_cached_means	soa	32	256	1	16	4	256	48k	5	21.7252	0.323731
2M	cuda_cached_means	soa	32	256	1	16	4	1024	48k	1	22.3478	0.333008
2M	cuda_cached_means	soa	32	256	1	16	4	1024	48k	2	22.3476	0.333006
2M	cuda_cached_means	soa	32	256	1	16	4	1024	48k	3	22.3735	0.333391
2M	cuda_cached_means	soa	32	256	1	16	4	1024	48k	4	22.3646	0.333258
2M	cuda_cached_means	soa	32	256	1	16	4	1024	48k	5	22.3438	0.332948
2M	cuda_cached_means	soa	32	256	1	16	8	256	48k	1	19.1937	0.286009
2M	cuda_cached_means	soa	32	256	1	16	8	256	48k	2	19.3579	0.288455
2M	cuda_cached_means	soa	32	256	1	16	8	256	48k	3	20.9361	0.311972
2M	cuda_cached_means	soa	32	256	1	16	8	256	48k	4	20.1785	0.300683
2M	cuda_cached_means	soa	32	256	1	16	8	256	48k	5	20.1971	0.30096
2M	cuda_cached_means	soa	32	256	1	16	8	1024	48k	1	12.587	0.187561
2M	cuda_cached_means	soa	32	256	1	16	8	1024	48k	2	12.6424	0.188387
2M	cuda_cached_means	soa	32	256	1	16	8	1024	48k	3	11.3939	0.169782
2M	cuda_cached_means	soa	32	256	1	16	8	1024	48k	4	12.5696	0.187301
2M	cuda_cached_means	soa	32	256	1	16	8	1024	48k	5	12.4644	0.185734
2M	cuda_cached_means	soa	32	256	1	16	16	256	48k	1	10.1347	0.151019
2M	cuda_cached_means	soa	32	256	1	16	16	256	48k	2	10.1552	0.151324
2M	cuda_cached_means	soa	32	256	1	16	16	256	48k	3	10.1208	0.150812
2M	cuda_cached_means	soa	32	256	1	16	16	256	48k	4	10.1378	0.151066
2M	cuda_cached_means	soa	32	256	1	16	16	256	48k	5	10.1504	0.151253
2M	cuda_cached_means	soa	32	256	1	16	16	1024	48k	1	8.21978	0.122484
2M	cuda_cached_means	soa	32	256	1	16	16	1024	48k	2	8.26245	0.12312
2M	cuda_cached_means	soa	32	256	1	16	16	1024	48k	3	8.2058	0.122276
2M	cuda_cached_means	soa	32	256	1	16	16	1024	48k	4	8.79714	0.131088
2M	cuda_cached_means	soa	32	256	1	16	16	1024	48k	5	9.00331	0.13416
4M	cuda_cached_means	soa	64	16	1	1	1	256	48k	1	23.6152	0.0879733
4M	cuda_cached_means	soa	64	16	1	1	1	256	48k	2	23.5162	0.0876046
4M	cuda_cached_means	soa	64	16	1	1	1	256	48k	3	23.5138	0.0875956
4M	cuda_cached_means	soa	64	16	1	1	1	256	48k	4	23.4734	0.0874451
4M	cuda_cached_means	soa	64	16	1	1	1	256	48k	5	23.5956	0.0879006
4M	cuda_cached_means	soa	64	16	1	1	1	1024	48k	1	20.3651	0.0758661
4M	cuda_cached_means	soa	64	16	1	1	1	1024	48k	2	20.3704	0.0758856
4M	cuda_cached_means	soa	64	16	1	1	1	1024	48k	3	20.3586	0.0758417
4M	cuda_cached_means	soa	64	16	1	1	1	1024	48k	4	20.393	0.0759698
4M	cuda_cached_means	soa	64	16	1	1	1	1024	48k	5	20.3843	0.0759374
4M	cuda_cached_means	soa	64	16	1	1	2	256	48k	1	10.3037	0.0383842
4M	cuda_cached_means	soa	64	16	1	1	2	256	48k	2	10.2824	0.0383048
4M	cuda_cached_means	soa	64	16	1	1	2	256	48k	3	10.3144	0.0384243
4M	cuda_cached_means	soa	64	16	1	1	2	256	48k	4	10.2939	0.0383477
4M	cuda_cached_means	soa	64	16	1	1	2	256	48k	5	10.2921	0.0383411
4M	cuda_cached_means	soa	64	16	1	1	2	1024	48k	1	10.8513	0.0404243
4M	cuda_cached_means	soa	64	16	1	1	2	1024	48k	2	10.9131	0.0406545
4M	cuda_cached_means	soa	64	16	1	1	2	1024	48k	3	10.8783	0.040525
4M	cuda_cached_means	soa	64	16	1	1	2	1024	48k	4	10.8476	0.0404104
4M	cuda_cached_means	soa	64	16	1	1	2	1024	48k	5	10.8395	0.0403804
4M	cuda_cached_means	soa	64	16	1	1	4	256	48k	1	5.35913	0.0199643
4M	cuda_cached_means	soa	64	16	1	1	4	256	48k	2	5.34614	0.0199159
4M	cuda_cached_means	soa	64	16	1	1	4	256	48k	3	5.33365	0.0198694
4M	cuda_cached_means	soa	64	16	1	1	4	256	48k	4	5.32816	0.019849
4M	cuda_cached_means	soa	64	16	1	1	4	256	48k	5	5.3248	0.0198364
4M	cuda_cached_means	soa	64	16	1	1	4	1024	48k	1	5.28624	0.0196928
4M	cuda_cached_means	soa	64	16	1	1	4	1024	48k	2	5.28825	0.0197003
4M	cuda_cached_means	soa	64	16	1	1	4	1024	48k	3	5.27982	0.0196689
4M	cuda_cached_means	soa	64	16	1	1	4	1024	48k	4	5.27801	0.0196621
4M	cuda_cached_means	soa	64	16	1	1	4	1024	48k	5	5.30545	0.0197643
4M	cuda_cached_means	soa	64	16	1	1	8	256	48k	1	3.30414	0.0123089
4M	cuda_cached_means	soa	64	16	1	1	8	256	48k	2	3.28315	0.0122307
4M	cuda_cached_means	soa	64	16	1	1	8	256	48k	3	3.27308	0.0121932
4M	cuda_cached_means	soa	64	16	1	1	8	256	48k	4	3.28435	0.0122352
4M	cuda_cached_means	soa	64	16	1	1	8	256	48k	5	3.36152	0.0125227
4M	cuda_cached_means	soa	64	16	1	1	8	1024	48k	1	3.8227	0.0142407
