N	algorithm	layout	dim	k	privCopies	itemsPerThread	regs	blockSize	shmSize	seed	totalTime	normalizedTime
2M	cuda_cached_regs	aos	8	16	1	128	1	256	48k	4	1.76591	0.105257
2M	cuda_cached_regs	aos	8	16	1	128	1	256	48k	5	1.76782	0.10537
2M	cuda_cached_regs	aos	8	16	1	128	2	256	48k	1	1.06748	0.0636269
2M	cuda_cached_regs	aos	8	16	1	128	2	256	48k	2	1.125	0.0670551
2M	cuda_cached_regs	aos	8	16	1	128	2	256	48k	3	1.12715	0.0671834
2M	cuda_cached_regs	aos	8	16	1	128	2	256	48k	4	1.12848	0.0672628
2M	cuda_cached_regs	aos	8	16	1	128	2	256	48k	5	1.13364	0.0675701
2M	cuda_cached_regs	aos	8	16	1	128	4	256	48k	1	0.885297	0.0527678
2M	cuda_cached_regs	aos	8	16	1	128	4	256	48k	2	0.874552	0.0521274
2M	cuda_cached_regs	aos	8	16	1	128	4	256	48k	3	0.875685	0.0521949
2M	cuda_cached_regs	aos	8	16	1	128	4	256	48k	4	0.876232	0.0522275
2M	cuda_cached_regs	aos	8	16	1	128	4	256	48k	5	0.87932	0.0524116
2M	cuda_cached_regs	aos	8	64	1	128	1	256	48k	1	6.5587	0.390929
2M	cuda_cached_regs	aos	8	64	1	128	1	256	48k	2	6.562	0.391126
2M	cuda_cached_regs	aos	8	64	1	128	1	256	48k	3	6.56402	0.391246
2M	cuda_cached_regs	aos	8	64	1	128	1	256	48k	4	6.55901	0.390947
2M	cuda_cached_regs	aos	8	64	1	128	1	256	48k	5	6.56324	0.391199
2M	cuda_cached_regs	aos	8	64	1	128	2	256	48k	1	3.34467	0.199358
2M	cuda_cached_regs	aos	8	64	1	128	2	256	48k	2	3.33301	0.198663
2M	cuda_cached_regs	aos	8	64	1	128	2	256	48k	3	3.33557	0.198815
2M	cuda_cached_regs	aos	8	64	1	128	2	256	48k	4	3.3376	0.198937
2M	cuda_cached_regs	aos	8	64	1	128	2	256	48k	5	3.33647	0.198869
2M	cuda_cached_regs	aos	8	64	1	128	4	256	48k	1	2.47693	0.147637
2M	cuda_cached_regs	aos	8	64	1	128	4	256	48k	2	2.46708	0.14705
2M	cuda_cached_regs	aos	8	64	1	128	4	256	48k	3	2.4733	0.14742
2M	cuda_cached_regs	aos	8	64	1	128	4	256	48k	4	2.46286	0.146798
2M	cuda_cached_regs	aos	8	64	1	128	4	256	48k	5	2.46517	0.146936
2M	cuda_cached_regs	aos	8	256	1	128	1	256	48k	1	25.1626	1.49981
2M	cuda_cached_regs	aos	8	256	1	128	1	256	48k	2	25.1585	1.49956
2M	cuda_cached_regs	aos	8	256	1	128	1	256	48k	3	25.1591	1.4996
2M	cuda_cached_regs	aos	8	256	1	128	1	256	48k	4	25.1586	1.49957
2M	cuda_cached_regs	aos	8	256	1	128	1	256	48k	5	25.1634	1.49986
2M	cuda_cached_regs	aos	8	256	1	128	2	256	48k	1	12.3948	0.738787
2M	cuda_cached_regs	aos	8	256	1	128	2	256	48k	2	12.3924	0.738644
2M	cuda_cached_regs	aos	8	256	1	128	2	256	48k	3	12.3982	0.738991
2M	cuda_cached_regs	aos	8	256	1	128	2	256	48k	4	12.3974	0.738945
2M	cuda_cached_regs	aos	8	256	1	128	2	256	48k	5	12.3983	0.738996
2M	cuda_cached_regs	aos	8	256	1	128	4	256	48k	1	8.9337	0.53249
2M	cuda_cached_regs	aos	8	256	1	128	4	256	48k	2	8.95188	0.533574
2M	cuda_cached_regs	aos	8	256	1	128	4	256	48k	3	8.92171	0.531775
2M	cuda_cached_regs	aos	8	256	1	128	4	256	48k	4	8.93529	0.532585
2M	cuda_cached_regs	aos	8	256	1	128	4	256	48k	5	8.94486	0.533155
2M	cuda_cached_regs	aos	8	1024	1	128	1	256	48k	1	91.9389	5.47998
2M	cuda_cached_regs	aos	8	1024	1	128	1	256	48k	2	91.9904	5.48306
2M	cuda_cached_regs	aos	8	1024	1	128	1	256	48k	3	91.9205	5.47889
2M	cuda_cached_regs	aos	8	1024	1	128	1	256	48k	4	91.9443	5.48031
2M	cuda_cached_regs	aos	8	1024	1	128	1	256	48k	5	91.9465	5.48044
2M	cuda_cached_regs	aos	8	1024	1	128	2	256	48k	1	44.7908	2.66974
2M	cuda_cached_regs	aos	8	1024	1	128	2	256	48k	2	44.8432	2.67286
2M	cuda_cached_regs	aos	8	1024	1	128	2	256	48k	3	44.9063	2.67663
2M	cuda_cached_regs	aos	8	1024	1	128	2	256	48k	4	44.8666	2.67426
2M	cuda_cached_regs	aos	8	1024	1	128	2	256	48k	5	44.7896	2.66967
2M	cuda_cached_regs	aos	8	1024	1	128	4	256	48k	1	32.0101	1.90795
2M	cuda_cached_regs	aos	8	1024	1	128	4	256	48k	2	32.0069	1.90776
2M	cuda_cached_regs	aos	8	1024	1	128	4	256	48k	3	32.0448	1.91002
2M	cuda_cached_regs	aos	8	1024	1	128	4	256	48k	4	32.028	1.90902
2M	cuda_cached_regs	aos	8	1024	1	128	4	256	48k	5	32.004	1.90759
2M	cuda_cached_regs	aos	8	4096	1	128	1	256	48k	1	368.192	21.946
2M	cuda_cached_regs	aos	8	4096	1	128	1	256	48k	2	366.524	21.8465
2M	cuda_cached_regs	aos	8	4096	1	128	1	256	48k	3	368.289	21.9517
2M	cuda_cached_regs	aos	8	4096	1	128	1	256	48k	4	367.713	21.9174
2M	cuda_cached_regs	aos	8	4096	1	128	1	256	48k	5	368.356	21.9557
2M	cuda_cached_regs	aos	8	4096	1	128	2	256	48k	1	179.708	10.7114
2M	cuda_cached_regs	aos	8	4096	1	128	2	256	48k	2	180.597	10.7644
2M	cuda_cached_regs	aos	8	4096	1	128	2	256	48k	3	180.596	10.7644
2M	cuda_cached_regs	aos	8	4096	1	128	2	256	48k	4	179.624	10.7064
2M	cuda_cached_regs	aos	8	4096	1	128	2	256	48k	5	180.37	10.7509
2M	cuda_cached_regs	aos	8	4096	1	128	4	256	48k	1	127.78	7.6163
2M	cuda_cached_regs	aos	8	4096	1	128	4	256	48k	2	127.092	7.57525
2M	cuda_cached_regs	aos	8	4096	1	128	4	256	48k	3	127.804	7.61769
2M	cuda_cached_regs	aos	8	4096	1	128	4	256	48k	4	128.194	7.64098
2M	cuda_cached_regs	aos	8	4096	1	128	4	256	48k	5	127.231	7.58357
2M	cuda_cached_regs	aos	16	16	1	128	1	256	48k	1	2.72957	0.0813475
2M	cuda_cached_regs	aos	16	16	1	128	1	256	48k	2	2.72918	0.0813358
2M	cuda_cached_regs	aos	16	16	1	128	1	256	48k	3	2.74372	0.0817691
2M	cuda_cached_regs	aos	16	16	1	128	1	256	48k	4	2.72818	0.0813061
2M	cuda_cached_regs	aos	16	16	1	128	1	256	48k	5	2.72627	0.0812493
2M	cuda_cached_regs	aos	16	16	1	128	2	256	48k	1	1.75349	0.0522581
2M	cuda_cached_regs	aos	16	16	1	128	2	256	48k	2	1.75632	0.0523424
2M	cuda_cached_regs	aos	16	16	1	128	2	256	48k	3	1.74474	0.0519972
2M	cuda_cached_regs	aos	16	16	1	128	2	256	48k	4	1.74534	0.0520152
2M	cuda_cached_regs	aos	16	16	1	128	2	256	48k	5	1.78981	0.0533405
2M	cuda_cached_regs	aos	16	16	1	128	4	256	48k	1	2.0229	0.0602871
2M	cuda_cached_regs	aos	16	16	1	128	4	256	48k	2	1.99224	0.0593734
2M	cuda_cached_regs	aos	16	16	1	128	4	256	48k	3	1.99662	0.0595038
2M	cuda_cached_regs	aos	16	16	1	128	4	256	48k	4	2.00037	0.0596157
2M	cuda_cached_regs	aos	16	16	1	128	4	256	48k	5	1.98478	0.059151
2M	cuda_cached_regs	aos	16	64	1	128	1	256	48k	1	9.44747	0.281556
2M	cuda_cached_regs	aos	16	64	1	128	1	256	48k	2	9.44109	0.281366
2M	cuda_cached_regs	aos	16	64	1	128	1	256	48k	3	9.44715	0.281547
2M	cuda_cached_regs	aos	16	64	1	128	1	256	48k	4	9.44214	0.281398
2M	cuda_cached_regs	aos	16	64	1	128	1	256	48k	5	9.44215	0.281398
2M	cuda_cached_regs	aos	16	64	1	128	2	256	48k	1	5.33521	0.159002
2M	cuda_cached_regs	aos	16	64	1	128	2	256	48k	2	5.34554	0.159309
2M	cuda_cached_regs	aos	16	64	1	128	2	256	48k	3	5.34316	0.159239
2M	cuda_cached_regs	aos	16	64	1	128	2	256	48k	4	5.3447	0.159284
2M	cuda_cached_regs	aos	16	64	1	128	2	256	48k	5	5.35234	0.159512
2M	cuda_cached_regs	aos	16	64	1	128	4	256	48k	1	4.81097	0.143378
2M	cuda_cached_regs	aos	16	64	1	128	4	256	48k	2	4.82007	0.143649
2M	cuda_cached_regs	aos	16	64	1	128	4	256	48k	3	4.82362	0.143755
2M	cuda_cached_regs	aos	16	64	1	128	4	256	48k	4	4.82103	0.143678
2M	cuda_cached_regs	aos	16	64	1	128	4	256	48k	5	4.8178	0.143581
2M	cuda_cached_regs	aos	16	256	1	128	1	256	48k	1	36.4993	1.08776
2M	cuda_cached_regs	aos	16	256	1	128	1	256	48k	2	36.4805	1.0872
2M	cuda_cached_regs	aos	16	256	1	128	1	256	48k	3	36.4997	1.08777
2M	cuda_cached_regs	aos	16	256	1	128	1	256	48k	4	36.5003	1.08779
2M	cuda_cached_regs	aos	16	256	1	128	1	256	48k	5	36.5279	1.08862
2M	cuda_cached_regs	aos	16	256	1	128	2	256	48k	1	20.0953	0.598888
2M	cuda_cached_regs	aos	16	256	1	128	2	256	48k	2	20.0782	0.598377
2M	cuda_cached_regs	aos	16	256	1	128	2	256	48k	3	20.0975	0.598953
2M	cuda_cached_regs	aos	16	256	1	128	2	256	48k	4	20.0767	0.598334
2M	cuda_cached_regs	aos	16	256	1	128	2	256	48k	5	20.0953	0.598886
2M	cuda_cached_regs	aos	16	256	1	128	4	256	48k	1	16.9244	0.504387
2M	cuda_cached_regs	aos	16	256	1	128	4	256	48k	2	16.9426	0.50493
2M	cuda_cached_regs	aos	16	256	1	128	4	256	48k	3	16.9268	0.504457
2M	cuda_cached_regs	aos	16	256	1	128	4	256	48k	4	16.9306	0.504571
2M	cuda_cached_regs	aos	16	256	1	128	4	256	48k	5	16.9304	0.504564
2M	cuda_cached_regs	aos	16	1024	1	128	1	256	48k	1	132.926	3.96152
2M	cuda_cached_regs	aos	16	1024	1	128	1	256	48k	2	132.936	3.9618
2M	cuda_cached_regs	aos	16	1024	1	128	1	256	48k	3	133.562	3.98045
2M	cuda_cached_regs	aos	16	1024	1	128	1	256	48k	4	133.986	3.99308
2M	cuda_cached_regs	aos	16	1024	1	128	1	256	48k	5	132.957	3.96243
2M	cuda_cached_regs	aos	16	1024	1	128	2	256	48k	1	72.2328	2.15271
2M	cuda_cached_regs	aos	16	1024	1	128	2	256	48k	2	72.2353	2.15278
2M	cuda_cached_regs	aos	16	1024	1	128	2	256	48k	3	72.252	2.15328
2M	cuda_cached_regs	aos	16	1024	1	128	2	256	48k	4	72.2118	2.15208
2M	cuda_cached_regs	aos	16	1024	1	128	2	256	48k	5	72.226	2.1525
2M	cuda_cached_regs	aos	16	1024	1	128	4	256	48k	1	59.8695	1.78425
2M	cuda_cached_regs	aos	16	1024	1	128	4	256	48k	2	59.9485	1.78661
2M	cuda_cached_regs	aos	16	1024	1	128	4	256	48k	3	59.9288	1.78602
2M	cuda_cached_regs	aos	16	1024	1	128	4	256	48k	4	59.9301	1.78606
2M	cuda_cached_regs	aos	16	1024	1	128	4	256	48k	5	59.9544	1.78678
2M	cuda_cached_regs	aos	16	4096	1	128	1	256	48k	1	535.707	15.9653
2M	cuda_cached_regs	aos	16	4096	1	128	1	256	48k	2	535.182	15.9497
2M	cuda_cached_regs	aos	16	4096	1	128	1	256	48k	3	534.874	15.9405
2M	cuda_cached_regs	aos	16	4096	1	128	1	256	48k	4	534.983	15.9437
2M	cuda_cached_regs	aos	16	4096	1	128	1	256	48k	5	534.891	15.941
2M	cuda_cached_regs	aos	16	4096	1	128	2	256	48k	1	291.155	8.67709
2M	cuda_cached_regs	aos	16	4096	1	128	2	256	48k	2	291.189	8.6781
2M	cuda_cached_regs	aos	16	4096	1	128	2	256	48k	3	291.028	8.6733
2M	cuda_cached_regs	aos	16	4096	1	128	2	256	48k	4	290.957	8.67119
2M	cuda_cached_regs	aos	16	4096	1	128	2	256	48k	5	291.364	8.68331
2M	cuda_cached_regs	aos	16	4096	1	128	4	256	48k	1	240.525	7.16821
2M	cuda_cached_regs	aos	16	4096	1	128	4	256	48k	2	241.108	7.18558
2M	cuda_cached_regs	aos	16	4096	1	128	4	256	48k	3	239.866	7.14857
2M	cuda_cached_regs	aos	16	4096	1	128	4	256	48k	4	239.524	7.13837
2M	cuda_cached_regs	aos	16	4096	1	128	4	256	48k	5	239.738	7.14474
2M	cuda_cached_regs	aos	32	16	1	128	1	256	48k	1	4.61437	0.0687594
2M	cuda_cached_regs	aos	32	16	1	128	1	256	48k	2	4.60999	0.0686942
2M	cuda_cached_regs	aos	32	16	1	128	1	256	48k	3	4.59402	0.0684563
2M	cuda_cached_regs	aos	32	16	1	128	1	256	48k	4	4.59215	0.0684284
2M	cuda_cached_regs	aos	32	16	1	128	1	256	48k	5	4.5981	0.0685171
2M	cuda_cached_regs	aos	32	16	1	128	2	256	48k	1	4.73932	0.0706213
2M	cuda_cached_regs	aos	32	16	1	128	2	256	48k	2	4.75325	0.070829
2M	cuda_cached_regs	aos	32	16	1	128	2	256	48k	3	4.75465	0.0708498
2M	cuda_cached_regs	aos	32	16	1	128	2	256	48k	4	4.73933	0.0706215
2M	cuda_cached_regs	aos	32	16	1	128	2	256	48k	5	4.75333	0.0708302
2M	cuda_cached_regs	aos	32	64	1	128	1	256	48k	1	17.3665	0.25878
2M	cuda_cached_regs	aos	32	64	1	128	1	256	48k	2	17.4142	0.259492
2M	cuda_cached_regs	aos	32	64	1	128	1	256	48k	3	17.3687	0.258814
2M	cuda_cached_regs	aos	32	64	1	128	1	256	48k	4	16.9284	0.252254
2M	cuda_cached_regs	aos	32	64	1	128	1	256	48k	5	16.8815	0.251554
2M	cuda_cached_regs	aos	32	64	1	128	2	256	48k	1	11.7067	0.174443
2M	cuda_cached_regs	aos	32	64	1	128	2	256	48k	2	11.7176	0.174605
2M	cuda_cached_regs	aos	32	64	1	128	2	256	48k	3	11.713	0.174538
2M	cuda_cached_regs	aos	32	64	1	128	2	256	48k	4	11.7117	0.174518
2M	cuda_cached_regs	aos	32	64	1	128	2	256	48k	5	11.7296	0.174785
2M	cuda_cached_regs	aos	32	256	1	128	1	256	48k	1	67.5227	1.00617
2M	cuda_cached_regs	aos	32	256	1	128	1	256	48k	2	61.9836	0.923627
2M	cuda_cached_regs	aos	32	256	1	128	1	256	48k	3	61.9907	0.923734
2M	cuda_cached_regs	aos	32	256	1	128	1	256	48k	4	61.9894	0.923714
2M	cuda_cached_regs	aos	32	256	1	128	1	256	48k	5	62.0034	0.923922
2M	cuda_cached_regs	aos	32	256	1	128	2	256	48k	1	41.0338	0.611451
2M	cuda_cached_regs	aos	32	256	1	128	2	256	48k	2	41.043	0.611588
2M	cuda_cached_regs	aos	32	256	1	128	2	256	48k	3	41.0329	0.611438
2M	cuda_cached_regs	aos	32	256	1	128	2	256	48k	4	41.0823	0.612175
2M	cuda_cached_regs	aos	32	256	1	128	2	256	48k	5	44.7616	0.667
2M	cuda_cached_regs	aos	32	1024	1	128	1	256	48k	1	245.995	3.6656
2M	cuda_cached_regs	aos	32	1024	1	128	1	256	48k	2	246.449	3.67238
2M	cuda_cached_regs	aos	32	1024	1	128	1	256	48k	3	245.448	3.65745
2M	cuda_cached_regs	aos	32	1024	1	128	1	256	48k	4	246.375	3.67127
2M	cuda_cached_regs	aos	32	1024	1	128	1	256	48k	5	246.986	3.68038
2M	cuda_cached_regs	aos	32	1024	1	128	2	256	48k	1	159.533	2.37722
2M	cuda_cached_regs	aos	32	1024	1	128	2	256	48k	2	159.42	2.37554
2M	cuda_cached_regs	aos	32	1024	1	128	2	256	48k	3	170.535	2.54117
2M	cuda_cached_regs	aos	32	1024	1	128	2	256	48k	4	160.813	2.3963
2M	cuda_cached_regs	aos	32	1024	1	128	2	256	48k	5	160.98	2.39879
2M	cuda_cached_regs	aos	32	4096	1	128	1	256	48k	1	984.04	14.6633
2M	cuda_cached_regs	aos	32	4096	1	128	1	256	48k	2	984.629	14.6721
2M	cuda_cached_regs	aos	32	4096	1	128	1	256	48k	3	984.776	14.6743
2M	cuda_cached_regs	aos	32	4096	1	128	1	256	48k	4	984.03	14.6632
2M	cuda_cached_regs	aos	32	4096	1	128	1	256	48k	5	984.359	14.6681
2M	cuda_cached_regs	aos	32	4096	1	128	2	256	48k	1	639.991	9.53661
2M	cuda_cached_regs	aos	32	4096	1	128	2	256	48k	2	639.771	9.53333
2M	cuda_cached_regs	aos	32	4096	1	128	2	256	48k	3	640.689	9.54701
2M	cuda_cached_regs	aos	32	4096	1	128	2	256	48k	4	640.571	9.54525
2M	cuda_cached_regs	aos	32	4096	1	128	2	256	48k	5	639.165	9.52429
2M	cuda_cached_regs	aos	64	16	1	128	1	256	48k	1	14.91	0.111088
2M	cuda_cached_regs	aos	64	16	1	128	1	256	48k	2	13.6947	0.102034
2M	cuda_cached_regs	aos	64	16	1	128	1	256	48k	3	13.6967	0.102048
2M	cuda_cached_regs	aos	64	16	1	128	1	256	48k	4	13.6925	0.102017
2M	cuda_cached_regs	aos	64	16	1	128	1	256	48k	5	13.7097	0.102145
2M	cuda_cached_regs	aos	64	64	1	128	1	256	48k	1	43.3608	0.323063
2M	cuda_cached_regs	aos	64	64	1	128	1	256	48k	2	39.7843	0.296416
2M	cuda_cached_regs	aos	64	64	1	128	1	256	48k	3	39.776	0.296354
2M	cuda_cached_regs	aos	64	64	1	128	1	256	48k	4	39.7627	0.296255
2M	cuda_cached_regs	aos	64	64	1	128	1	256	48k	5	39.7978	0.296517
2M	cuda_cached_regs	aos	64	256	1	128	1	256	48k	1	147.297	1.09745
2M	cuda_cached_regs	aos	64	256	1	128	1	256	48k	2	147.239	1.09702
2M	cuda_cached_regs	aos	64	256	1	128	1	256	48k	3	147.305	1.09751
2M	cuda_cached_regs	aos	64	256	1	128	1	256	48k	4	148.233	1.10442
2M	cuda_cached_regs	aos	64	256	1	128	1	256	48k	5	160.668	1.19707
2M	cuda_cached_regs	aos	64	1024	1	128	1	256	48k	1	581.426	4.33196
2M	cuda_cached_regs	aos	64	1024	1	128	1	256	48k	2	583.573	4.34796
2M	cuda_cached_regs	aos	64	1024	1	128	1	256	48k	3	583.113	4.34453
2M	cuda_cached_regs	aos	64	1024	1	128	1	256	48k	4	587.465	4.37695
2M	cuda_cached_regs	aos	64	1024	1	128	1	256	48k	5	583.361	4.34637
2M	cuda_cached_regs	aos	64	4096	1	128	1	256	48k	1	2319.6	17.2824
2M	cuda_cached_regs	aos	64	4096	1	128	1	256	48k	2	2320.32	17.2877
2M	cuda_cached_regs	aos	64	4096	1	128	1	256	48k	3	2321.71	17.2981
2M	cuda_cached_regs	aos	64	4096	1	128	1	256	48k	4	2322.26	17.3022
2M	cuda_cached_regs	aos	64	4096	1	128	1	256	48k	5	2322.18	17.3016
2M	cuda_cached_regs	soa	4	16	1	128	1	256	48k	1	1.62907	0.1942
2M	cuda_cached_regs	soa	4	16	1	128	1	256	48k	2	1.62963	0.194267
2M	cuda_cached_regs	soa	4	16	1	128	1	256	48k	3	1.61857	0.192949
2M	cuda_cached_regs	soa	4	16	1	128	1	256	48k	4	1.6247	0.193679
2M	cuda_cached_regs	soa	4	16	1	128	1	256	48k	5	1.59366	0.18998
2M	cuda_cached_regs	soa	4	16	1	128	2	256	48k	1	0.923444	0.110083
2M	cuda_cached_regs	soa	4	16	1	128	2	256	48k	2	0.943739	0.112502
2M	cuda_cached_regs	soa	4	16	1	128	2	256	48k	3	0.943381	0.11246
2M	cuda_cached_regs	soa	4	16	1	128	2	256	48k	4	0.97031	0.11567
2M	cuda_cached_regs	soa	4	16	1	128	2	256	48k	5	0.952028	0.113491
2M	cuda_cached_regs	soa	4	16	1	128	4	256	48k	1	0.655424	0.0781326
2M	cuda_cached_regs	soa	4	16	1	128	4	256	48k	2	0.663898	0.0791428
2M	cuda_cached_regs	soa	4	16	1	128	4	256	48k	3	0.698443	0.0832609
2M	cuda_cached_regs	soa	4	16	1	128	4	256	48k	4	0.697731	0.083176
2M	cuda_cached_regs	soa	4	16	1	128	4	256	48k	5	0.727197	0.0866886
2M	cuda_cached_regs	soa	4	64	1	128	1	256	48k	1	5.91369	0.704967
2M	cuda_cached_regs	soa	4	64	1	128	1	256	48k	2	5.88221	0.701214
2M	cuda_cached_regs	soa	4	64	1	128	1	256	48k	3	5.87875	0.700802
2M	cuda_cached_regs	soa	4	64	1	128	1	256	48k	4	5.87701	0.700595
2M	cuda_cached_regs	soa	4	64	1	128	1	256	48k	5	5.88128	0.701103
2M	cuda_cached_regs	soa	4	64	1	128	2	256	48k	1	3.02408	0.360498
2M	cuda_cached_regs	soa	4	64	1	128	2	256	48k	2	3.01641	0.359584
2M	cuda_cached_regs	soa	4	64	1	128	2	256	48k	3	3.0332	0.361586
2M	cuda_cached_regs	soa	4	64	1	128	2	256	48k	4	3.02157	0.360199
2M	cuda_cached_regs	soa	4	64	1	128	2	256	48k	5	3.02056	0.360078
2M	cuda_cached_regs	soa	4	64	1	128	4	256	48k	1	1.9684	0.234651
2M	cuda_cached_regs	soa	4	64	1	128	4	256	48k	2	1.96924	0.234751
2M	cuda_cached_regs	soa	4	64	1	128	4	256	48k	3	1.96228	0.233922
2M	cuda_cached_regs	soa	4	64	1	128	4	256	48k	4	1.96984	0.234824
2M	cuda_cached_regs	soa	4	64	1	128	4	256	48k	5	1.97272	0.235166
2M	cuda_cached_regs	soa	4	256	1	128	1	256	48k	1	22.4962	2.68175
2M	cuda_cached_regs	soa	4	256	1	128	1	256	48k	2	22.4787	2.67967
2M	cuda_cached_regs	soa	4	256	1	128	1	256	48k	3	22.4836	2.68026
2M	cuda_cached_regs	soa	4	256	1	128	1	256	48k	4	22.4798	2.6798
2M	cuda_cached_regs	soa	4	256	1	128	1	256	48k	5	22.4875	2.68071
2M	cuda_cached_regs	soa	4	256	1	128	2	256	48k	1	11.0929	1.32238
2M	cuda_cached_regs	soa	4	256	1	128	2	256	48k	2	11.0858	1.32153
2M	cuda_cached_regs	soa	4	256	1	128	2	256	48k	3	11.0788	1.32069
2M	cuda_cached_regs	soa	4	256	1	128	2	256	48k	4	11.0776	1.32055
2M	cuda_cached_regs	soa	4	256	1	128	2	256	48k	5	11.0774	1.32053
2M	cuda_cached_regs	soa	4	256	1	128	4	256	48k	1	7.06355	0.842041
2M	cuda_cached_regs	soa	4	256	1	128	4	256	48k	2	7.06203	0.84186
2M	cuda_cached_regs	soa	4	256	1	128	4	256	48k	3	7.06236	0.841899
2M	cuda_cached_regs	soa	4	256	1	128	4	256	48k	4	7.05281	0.84076
2M	cuda_cached_regs	soa	4	256	1	128	4	256	48k	5	7.05081	0.840522
2M	cuda_cached_regs	soa	4	1024	1	128	1	256	48k	1	81.4159	9.70553
2M	cuda_cached_regs	soa	4	1024	1	128	1	256	48k	2	81.3164	9.69367
2M	cuda_cached_regs	soa	4	1024	1	128	1	256	48k	3	81.4558	9.71028
2M	cuda_cached_regs	soa	4	1024	1	128	1	256	48k	4	81.3784	9.70106
2M	cuda_cached_regs	soa	4	1024	1	128	1	256	48k	5	81.3572	9.69853
2M	cuda_cached_regs	soa	4	1024	1	128	2	256	48k	1	39.9853	4.76662
2M	cuda_cached_regs	soa	4	1024	1	128	2	256	48k	2	43.8053	5.222
2M	cuda_cached_regs	soa	4	1024	1	128	2	256	48k	3	43.7788	5.21884
2M	cuda_cached_regs	soa	4	1024	1	128	2	256	48k	4	43.7827	5.21931
2M	cuda_cached_regs	soa	4	1024	1	128	2	256	48k	5	43.7739	5.21826
2M	cuda_cached_regs	soa	4	1024	1	128	4	256	48k	1	27.3671	3.26242
2M	cuda_cached_regs	soa	4	1024	1	128	4	256	48k	2	27.3499	3.26037
2M	cuda_cached_regs	soa	4	1024	1	128	4	256	48k	3	27.3413	3.25934
2M	cuda_cached_regs	soa	4	1024	1	128	4	256	48k	4	27.302	3.25465
2M	cuda_cached_regs	soa	4	1024	1	128	4	256	48k	5	27.3985	3.26616
2M	cuda_cached_regs	soa	4	4096	1	128	1	256	48k	1	325.993	38.8614
2M	cuda_cached_regs	soa	4	4096	1	128	1	256	48k	2	326.449	38.9158
2M	cuda_cached_regs	soa	4	4096	1	128	1	256	48k	3	326.958	38.9764
2M	cuda_cached_regs	soa	4	4096	1	128	1	256	48k	4	326.413	38.9114
2M	cuda_cached_regs	soa	4	4096	1	128	1	256	48k	5	328.862	39.2034
2M	cuda_cached_regs	soa	4	4096	1	128	2	256	48k	1	161.397	19.24
2M	cuda_cached_regs	soa	4	4096	1	128	2	256	48k	2	161.442	19.2454
2M	cuda_cached_regs	soa	4	4096	1	128	2	256	48k	3	159.8	19.0497
2M	cuda_cached_regs	soa	4	4096	1	128	2	256	48k	4	159.754	19.0441
2M	cuda_cached_regs	soa	4	4096	1	128	2	256	48k	5	159.728	19.041
2M	cuda_cached_regs	soa	4	4096	1	128	4	256	48k	1	100.629	11.996
2M	cuda_cached_regs	soa	4	4096	1	128	4	256	48k	2	100.457	11.9754
2M	cuda_cached_regs	soa	4	4096	1	128	4	256	48k	3	100.595	11.9919
2M	cuda_cached_regs	soa	4	4096	1	128	4	256	48k	4	99.8223	11.8997
2M	cuda_cached_regs	soa	4	4096	1	128	4	256	48k	5	99.7177	11.8873
2M	cuda_cached_regs	soa	8	16	1	128	1	256	48k	1	1.83318	0.109266
2M	cuda_cached_regs	soa	8	16	1	128	1	256	48k	2	1.82311	0.108666
2M	cuda_cached_regs	soa	8	16	1	128	1	256	48k	3	1.82998	0.109075
2M	cuda_cached_regs	soa	8	16	1	128	1	256	48k	4	1.83381	0.109304
2M	cuda_cached_regs	soa	8	16	1	128	1	256	48k	5	1.83055	0.109109
2M	cuda_cached_regs	soa	8	16	1	128	2	256	48k	1	1.05583	0.0629326
2M	cuda_cached_regs	soa	8	16	1	128	2	256	48k	2	1.13843	0.0678559
2M	cuda_cached_regs	soa	8	16	1	128	2	256	48k	3	1.13375	0.0675766
2M	cuda_cached_regs	soa	8	16	1	128	2	256	48k	4	1.13792	0.0678254
2M	cuda_cached_regs	soa	8	16	1	128	2	256	48k	5	1.13754	0.0678024
2M	cuda_cached_regs	soa	8	16	1	128	4	256	48k	1	0.885875	0.0528023
2M	cuda_cached_regs	soa	8	16	1	128	4	256	48k	2	0.89933	0.0536042
2M	cuda_cached_regs	soa	8	16	1	128	4	256	48k	3	0.88781	0.0529176
2M	cuda_cached_regs	soa	8	16	1	128	4	256	48k	4	0.892783	0.053214
2M	cuda_cached_regs	soa	8	16	1	128	4	256	48k	5	0.894432	0.0533123
2M	cuda_cached_regs	soa	8	64	1	128	1	256	48k	1	6.60255	0.393543
2M	cuda_cached_regs	soa	8	64	1	128	1	256	48k	2	6.59481	0.393081
2M	cuda_cached_regs	soa	8	64	1	128	1	256	48k	3	6.60945	0.393954
2M	cuda_cached_regs	soa	8	64	1	128	1	256	48k	4	6.61032	0.394006
2M	cuda_cached_regs	soa	8	64	1	128	1	256	48k	5	6.60841	0.393892
2M	cuda_cached_regs	soa	8	64	1	128	2	256	48k	1	3.28386	0.195733
2M	cuda_cached_regs	soa	8	64	1	128	2	256	48k	2	3.28649	0.19589
2M	cuda_cached_regs	soa	8	64	1	128	2	256	48k	3	3.28634	0.195881
2M	cuda_cached_regs	soa	8	64	1	128	2	256	48k	4	3.29013	0.196107
2M	cuda_cached_regs	soa	8	64	1	128	2	256	48k	5	3.28863	0.196018
