N	blockSize	algorithm	layout	dim	k	privCopies	itemsPerThread	seed	totalTime	normalizedTime
8M	256	cuda_fake_shm	aos	20	1024	8	1	3	25.8773	0.154241
8M	256	cuda_fake_shm	aos	20	1024	8	1	4	25.8736	0.154218
8M	256	cuda_fake_shm	aos	20	1024	8	1	5	25.8793	0.154253
8M	256	cuda_fake_shm	aos	20	1024	8	16	1	2.79773	0.0166758
8M	256	cuda_fake_shm	aos	20	1024	8	16	2	2.79866	0.0166813
8M	256	cuda_fake_shm	aos	20	1024	8	16	3	2.80696	0.0167308
8M	256	cuda_fake_shm	aos	20	1024	8	16	4	2.79871	0.0166816
8M	256	cuda_fake_shm	aos	20	1024	8	16	5	3.25131	0.0193793
8M	256	cuda_fake_shm	aos	20	1024	8	64	1	1.90182	0.0113357
8M	256	cuda_fake_shm	aos	20	1024	8	64	2	1.77639	0.0105881
8M	256	cuda_fake_shm	aos	20	1024	8	64	3	1.77569	0.0105839
8M	256	cuda_fake_shm	aos	20	1024	8	64	4	1.77928	0.0106053
8M	256	cuda_fake_shm	aos	20	1024	8	64	5	1.78054	0.0106128
8M	256	cuda_fake_shm	aos	20	1024	8	256	1	1.50761	0.00898605
8M	256	cuda_fake_shm	aos	20	1024	8	256	2	1.50768	0.00898646
8M	256	cuda_fake_shm	aos	20	1024	8	256	3	1.4352	0.00855448
8M	256	cuda_fake_shm	aos	20	1024	8	256	4	1.43465	0.00855119
8M	256	cuda_fake_shm	aos	20	1024	8	256	5	1.43542	0.00855576
8M	256	cuda_fake_shm	aos	20	1024	8	1024	1	1.50985	0.00899938
8M	256	cuda_fake_shm	aos	20	1024	8	1024	2	1.52952	0.00911667
8M	256	cuda_fake_shm	aos	20	1024	8	1024	3	1.51137	0.00900845
8M	256	cuda_fake_shm	aos	20	1024	8	1024	4	1.49834	0.0089308
8M	256	cuda_fake_shm	aos	20	1024	8	1024	5	1.52885	0.00911268
8M	256	cuda_fake_shm	aos	20	1024	16	1	1	26.6215	0.158676
8M	256	cuda_fake_shm	aos	20	1024	16	1	2	25.3393	0.151034
8M	256	cuda_fake_shm	aos	20	1024	16	1	3	25.3388	0.151031
8M	256	cuda_fake_shm	aos	20	1024	16	1	4	25.3367	0.151018
8M	256	cuda_fake_shm	aos	20	1024	16	1	5	25.3462	0.151075
8M	256	cuda_fake_shm	aos	20	1024	16	16	1	2.78187	0.0165812
8M	256	cuda_fake_shm	aos	20	1024	16	16	2	2.8543	0.017013
8M	256	cuda_fake_shm	aos	20	1024	16	16	3	2.78149	0.0165789
8M	256	cuda_fake_shm	aos	20	1024	16	16	4	2.78311	0.0165886
8M	256	cuda_fake_shm	aos	20	1024	16	16	5	2.7812	0.0165772
8M	256	cuda_fake_shm	aos	20	1024	16	64	1	1.90245	0.0113395
8M	256	cuda_fake_shm	aos	20	1024	16	64	2	1.90299	0.0113427
8M	256	cuda_fake_shm	aos	20	1024	16	64	3	1.81718	0.0108312
8M	256	cuda_fake_shm	aos	20	1024	16	64	4	1.81722	0.0108315
8M	256	cuda_fake_shm	aos	20	1024	16	64	5	1.81696	0.0108299
8M	256	cuda_fake_shm	aos	20	1024	16	256	1	1.54234	0.00919306
8M	256	cuda_fake_shm	aos	20	1024	16	256	2	1.53942	0.00917566
8M	256	cuda_fake_shm	aos	20	1024	16	256	3	1.53963	0.00917693
8M	256	cuda_fake_shm	aos	20	1024	16	256	4	1.50204	0.00895285
8M	256	cuda_fake_shm	aos	20	1024	16	256	5	1.49888	0.00893401
8M	256	cuda_fake_shm	aos	20	1024	16	1024	1	1.57821	0.00940686
8M	256	cuda_fake_shm	aos	20	1024	16	1024	2	1.58491	0.00944682
8M	256	cuda_fake_shm	aos	20	1024	16	1024	3	1.56869	0.00935013
8M	256	cuda_fake_shm	aos	20	1024	16	1024	4	1.55955	0.00929561
8M	256	cuda_fake_shm	aos	20	1024	16	1024	5	1.58038	0.0094198
8M	256	cuda_fake_shm	aos	20	1024	32	1	1	26.8224	0.159874
8M	256	cuda_fake_shm	aos	20	1024	32	1	2	27.6317	0.164698
8M	256	cuda_fake_shm	aos	20	1024	32	1	3	26.8493	0.160035
8M	256	cuda_fake_shm	aos	20	1024	32	1	4	26.8936	0.160298
8M	256	cuda_fake_shm	aos	20	1024	32	1	5	26.728	0.159311
8M	256	cuda_fake_shm	aos	20	1024	32	16	1	2.77834	0.0165602
8M	256	cuda_fake_shm	aos	20	1024	32	16	2	2.76604	0.0164869
8M	256	cuda_fake_shm	aos	20	1024	32	16	3	3.13867	0.018708
8M	256	cuda_fake_shm	aos	20	1024	32	16	4	3.13556	0.0186894
8M	256	cuda_fake_shm	aos	20	1024	32	16	5	3.28814	0.0195989
8M	256	cuda_fake_shm	aos	20	1024	32	64	1	1.90629	0.0113624
8M	256	cuda_fake_shm	aos	20	1024	32	64	2	1.90395	0.0113484
8M	256	cuda_fake_shm	aos	20	1024	32	64	3	1.81741	0.0108326
8M	256	cuda_fake_shm	aos	20	1024	32	64	4	1.8188	0.0108409
8M	256	cuda_fake_shm	aos	20	1024	32	64	5	1.81694	0.0108298
8M	256	cuda_fake_shm	aos	20	1024	32	256	1	1.54046	0.00918185
8M	256	cuda_fake_shm	aos	20	1024	32	256	2	1.54373	0.00920134
8M	256	cuda_fake_shm	aos	20	1024	32	256	3	1.54382	0.00920189
8M	256	cuda_fake_shm	aos	20	1024	32	256	4	1.54352	0.00920012
8M	256	cuda_fake_shm	aos	20	1024	32	256	5	1.5606	0.00930189
8M	256	cuda_fake_shm	aos	20	1024	32	1024	1	1.62036	0.0096581
8M	256	cuda_fake_shm	aos	20	1024	32	1024	2	1.62861	0.00970729
8M	256	cuda_fake_shm	aos	20	1024	32	1024	3	1.64979	0.00983349
8M	256	cuda_fake_shm	aos	20	1024	32	1024	4	1.62803	0.00970381
8M	256	cuda_fake_shm	aos	20	1024	32	1024	5	1.64506	0.00980535
8M	256	cuda_fake_shm	aos	20	1024	64	1	1	27.1175	0.161633
8M	256	cuda_fake_shm	aos	20	1024	64	1	2	27.164	0.16191
8M	256	cuda_fake_shm	aos	20	1024	64	1	3	27.1734	0.161966
8M	256	cuda_fake_shm	aos	20	1024	64	1	4	27.0724	0.161364
8M	256	cuda_fake_shm	aos	20	1024	64	1	5	27.0436	0.161193
8M	256	cuda_fake_shm	aos	20	1024	64	16	1	2.74768	0.0163774
8M	256	cuda_fake_shm	aos	20	1024	64	16	2	2.75146	0.0163999
8M	256	cuda_fake_shm	aos	20	1024	64	16	3	3.18029	0.018956
8M	256	cuda_fake_shm	aos	20	1024	64	16	4	3.18415	0.018979
8M	256	cuda_fake_shm	aos	20	1024	64	16	5	3.18441	0.0189805
8M	256	cuda_fake_shm	aos	20	1024	64	64	1	1.91795	0.0114319
8M	256	cuda_fake_shm	aos	20	1024	64	64	2	1.8641	0.0111109
8M	256	cuda_fake_shm	aos	20	1024	64	64	3	1.86683	0.0111272
8M	256	cuda_fake_shm	aos	20	1024	64	64	4	1.86468	0.0111143
8M	256	cuda_fake_shm	aos	20	1024	64	64	5	1.86577	0.0111209
8M	256	cuda_fake_shm	aos	20	1024	64	256	1	1.59142	0.00948559
8M	256	cuda_fake_shm	aos	20	1024	64	256	2	1.60199	0.0095486
8M	256	cuda_fake_shm	aos	20	1024	64	256	3	1.59048	0.00948002
8M	256	cuda_fake_shm	aos	20	1024	64	256	4	1.5818	0.00942823
8M	256	cuda_fake_shm	aos	20	1024	64	256	5	1.51167	0.00901026
8M	256	cuda_fake_shm	aos	20	1024	64	1024	1	1.5931	0.00949565
8M	256	cuda_fake_shm	aos	20	1024	64	1024	2	1.59104	0.00948333
8M	256	cuda_fake_shm	aos	20	1024	64	1024	3	1.60331	0.00955648
8M	256	cuda_fake_shm	aos	20	1024	64	1024	4	1.58801	0.00946527
8M	256	cuda_fake_shm	aos	20	1024	64	1024	5	1.60204	0.00954888
8M	256	cuda_fake_shm	aos	20	4096	1	1	1	29.3793	0.175114
8M	256	cuda_fake_shm	aos	20	4096	1	1	2	29.3779	0.175106
8M	256	cuda_fake_shm	aos	20	4096	1	1	3	29.3779	0.175106
8M	256	cuda_fake_shm	aos	20	4096	1	1	4	29.381	0.175124
8M	256	cuda_fake_shm	aos	20	4096	1	1	5	29.3789	0.175112
8M	256	cuda_fake_shm	aos	20	4096	1	16	1	2.87803	0.0171544
8M	256	cuda_fake_shm	aos	20	4096	1	16	2	2.87411	0.017131
8M	256	cuda_fake_shm	aos	20	4096	1	16	3	2.8731	0.017125
8M	256	cuda_fake_shm	aos	20	4096	1	16	4	2.87624	0.0171437
8M	256	cuda_fake_shm	aos	20	4096	1	16	5	3.40426	0.020291
8M	256	cuda_fake_shm	aos	20	4096	1	64	1	1.99844	0.0119116
8M	256	cuda_fake_shm	aos	20	4096	1	64	2	1.8139	0.0108117
8M	256	cuda_fake_shm	aos	20	4096	1	64	3	1.81124	0.0107958
8M	256	cuda_fake_shm	aos	20	4096	1	64	4	1.81078	0.0107931
8M	256	cuda_fake_shm	aos	20	4096	1	64	5	1.81325	0.0108078
8M	256	cuda_fake_shm	aos	20	4096	1	256	1	1.4982	0.00892998
8M	256	cuda_fake_shm	aos	20	4096	1	256	2	1.49712	0.00892354
8M	256	cuda_fake_shm	aos	20	4096	1	256	3	1.46375	0.00872464
8M	256	cuda_fake_shm	aos	20	4096	1	256	4	1.46612	0.00873876
8M	256	cuda_fake_shm	aos	20	4096	1	256	5	1.46706	0.00874436
8M	256	cuda_fake_shm	aos	20	4096	1	1024	1	1.49321	0.00890025
8M	256	cuda_fake_shm	aos	20	4096	1	1024	2	1.49523	0.00891227
8M	256	cuda_fake_shm	aos	20	4096	1	1024	3	1.49566	0.00891482
8M	256	cuda_fake_shm	aos	20	4096	1	1024	4	1.4957	0.00891506
8M	256	cuda_fake_shm	aos	20	4096	1	1024	5	1.4948	0.0089097
8M	256	cuda_fake_shm	aos	20	4096	2	1	1	25.2061	0.15024
8M	256	cuda_fake_shm	aos	20	4096	2	1	2	25.2048	0.150232
8M	256	cuda_fake_shm	aos	20	4096	2	1	3	25.1965	0.150183
8M	256	cuda_fake_shm	aos	20	4096	2	1	4	25.213	0.150281
8M	256	cuda_fake_shm	aos	20	4096	2	1	5	25.1943	0.15017
8M	256	cuda_fake_shm	aos	20	4096	2	16	1	2.85089	0.0169926
8M	256	cuda_fake_shm	aos	20	4096	2	16	2	2.86392	0.0170703
8M	256	cuda_fake_shm	aos	20	4096	2	16	3	2.85655	0.0170264
8M	256	cuda_fake_shm	aos	20	4096	2	16	4	2.88156	0.0171754
8M	256	cuda_fake_shm	aos	20	4096	2	16	5	2.85208	0.0169997
8M	256	cuda_fake_shm	aos	20	4096	2	64	1	2.00671	0.0119609
8M	256	cuda_fake_shm	aos	20	4096	2	64	2	2.00619	0.0119578
8M	256	cuda_fake_shm	aos	20	4096	2	64	3	1.90771	0.0113708
8M	256	cuda_fake_shm	aos	20	4096	2	64	4	1.90584	0.0113597
8M	256	cuda_fake_shm	aos	20	4096	2	64	5	1.90687	0.0113659
8M	256	cuda_fake_shm	aos	20	4096	2	256	1	1.59005	0.00947743
8M	256	cuda_fake_shm	aos	20	4096	2	256	2	1.59492	0.00950649
8M	256	cuda_fake_shm	aos	20	4096	2	256	3	1.5893	0.00947297
8M	256	cuda_fake_shm	aos	20	4096	2	256	4	1.51395	0.00902385
8M	256	cuda_fake_shm	aos	20	4096	2	256	5	1.51248	0.00901507
8M	256	cuda_fake_shm	aos	20	4096	2	1024	1	1.53016	0.00912043
8M	256	cuda_fake_shm	aos	20	4096	2	1024	2	1.52973	0.00911789
8M	256	cuda_fake_shm	aos	20	4096	2	1024	3	1.5299	0.00911894
8M	256	cuda_fake_shm	aos	20	4096	2	1024	4	1.52976	0.00911809
8M	256	cuda_fake_shm	aos	20	4096	2	1024	5	1.52959	0.00911704
8M	256	cuda_fake_shm	aos	20	4096	4	1	1	25.3256	0.150953
8M	256	cuda_fake_shm	aos	20	4096	4	1	2	25.3357	0.151012
8M	256	cuda_fake_shm	aos	20	4096	4	1	3	25.3359	0.151013
8M	256	cuda_fake_shm	aos	20	4096	4	1	4	25.3183	0.150909
8M	256	cuda_fake_shm	aos	20	4096	4	1	5	25.3354	0.151011
8M	256	cuda_fake_shm	aos	20	4096	4	16	1	2.8652	0.0170779
8M	256	cuda_fake_shm	aos	20	4096	4	16	2	2.85223	0.0170006
8M	256	cuda_fake_shm	aos	20	4096	4	16	3	2.85594	0.0170227
8M	256	cuda_fake_shm	aos	20	4096	4	16	4	3.2403	0.0193137
8M	256	cuda_fake_shm	aos	20	4096	4	16	5	3.24086	0.019317
8M	256	cuda_fake_shm	aos	20	4096	4	64	1	2.00529	0.0119524
8M	256	cuda_fake_shm	aos	20	4096	4	64	2	2.00479	0.0119495
8M	256	cuda_fake_shm	aos	20	4096	4	64	3	1.91329	0.0114041
8M	256	cuda_fake_shm	aos	20	4096	4	64	4	1.91215	0.0113973
8M	256	cuda_fake_shm	aos	20	4096	4	64	5	1.91313	0.0114031
8M	256	cuda_fake_shm	aos	20	4096	4	256	1	1.59523	0.00950833
8M	256	cuda_fake_shm	aos	20	4096	4	256	2	1.59786	0.00952396
8M	256	cuda_fake_shm	aos	20	4096	4	256	3	1.59517	0.00950798
8M	256	cuda_fake_shm	aos	20	4096	4	256	4	1.51862	0.0090517
8M	256	cuda_fake_shm	aos	20	4096	4	256	5	1.51971	0.00905817
8M	256	cuda_fake_shm	aos	20	4096	4	1024	1	1.52199	0.00907176
8M	256	cuda_fake_shm	aos	20	4096	4	1024	2	1.52231	0.00907368
8M	256	cuda_fake_shm	aos	20	4096	4	1024	3	1.52353	0.00908097
8M	256	cuda_fake_shm	aos	20	4096	4	1024	4	1.52474	0.00908814
8M	256	cuda_fake_shm	aos	20	4096	4	1024	5	1.52555	0.00909297
8M	256	cuda_fake_shm	aos	20	4096	8	1	1	25.1447	0.149874
8M	256	cuda_fake_shm	aos	20	4096	8	1	2	25.1523	0.14992
8M	256	cuda_fake_shm	aos	20	4096	8	1	3	25.1486	0.149898
8M	256	cuda_fake_shm	aos	20	4096	8	1	4	25.1575	0.149951
8M	256	cuda_fake_shm	aos	20	4096	8	1	5	25.1586	0.149957
8M	256	cuda_fake_shm	aos	20	4096	8	16	1	2.86022	0.0170482
8M	256	cuda_fake_shm	aos	20	4096	8	16	2	2.86614	0.0170835
8M	256	cuda_fake_shm	aos	20	4096	8	16	3	2.88596	0.0172016
8M	256	cuda_fake_shm	aos	20	4096	8	16	4	2.85712	0.0170297
8M	256	cuda_fake_shm	aos	20	4096	8	16	5	2.87917	0.0171612
8M	256	cuda_fake_shm	aos	20	4096	8	64	1	2.01075	0.011985
8M	256	cuda_fake_shm	aos	20	4096	8	64	2	2.02075	0.0120446
8M	256	cuda_fake_shm	aos	20	4096	8	64	3	2.02181	0.0120509
8M	256	cuda_fake_shm	aos	20	4096	8	64	4	1.87694	0.0111874
8M	256	cuda_fake_shm	aos	20	4096	8	64	5	1.87692	0.0111873
8M	256	cuda_fake_shm	aos	20	4096	8	256	1	1.57757	0.00940307
8M	256	cuda_fake_shm	aos	20	4096	8	256	2	1.57667	0.0093977
8M	256	cuda_fake_shm	aos	20	4096	8	256	3	1.57739	0.00940199
8M	256	cuda_fake_shm	aos	20	4096	8	256	4	1.57698	0.00939951
8M	256	cuda_fake_shm	aos	20	4096	8	256	5	1.57412	0.00938249
8M	256	cuda_fake_shm	aos	20	4096	8	1024	1	1.57824	0.00940707
8M	256	cuda_fake_shm	aos	20	4096	8	1024	2	1.57822	0.00940694
8M	256	cuda_fake_shm	aos	20	4096	8	1024	3	1.57888	0.00941086
8M	256	cuda_fake_shm	aos	20	4096	8	1024	4	1.58051	0.00942059
8M	256	cuda_fake_shm	aos	20	4096	8	1024	5	1.57569	0.00939187
8M	256	cuda_fake_shm	aos	20	4096	16	1	1	27.4474	0.1636
8M	256	cuda_fake_shm	aos	20	4096	16	1	2	27.3885	0.163248
8M	256	cuda_fake_shm	aos	20	4096	16	1	3	27.2308	0.162308
8M	256	cuda_fake_shm	aos	20	4096	16	1	4	27.3103	0.162782
8M	256	cuda_fake_shm	aos	20	4096	16	1	5	27.3497	0.163017
8M	256	cuda_fake_shm	aos	20	4096	16	16	1	3.04263	0.0181355
8M	256	cuda_fake_shm	aos	20	4096	16	16	2	3.04536	0.0181518
8M	256	cuda_fake_shm	aos	20	4096	16	16	3	3.07502	0.0183286
8M	256	cuda_fake_shm	aos	20	4096	16	16	4	3.52579	0.0210153
8M	256	cuda_fake_shm	aos	20	4096	16	16	5	3.52306	0.0209991
8M	256	cuda_fake_shm	aos	20	4096	16	64	1	2.0415	0.0121683
8M	256	cuda_fake_shm	aos	20	4096	16	64	2	2.03306	0.012118
8M	256	cuda_fake_shm	aos	20	4096	16	64	3	2.03066	0.0121036
8M	256	cuda_fake_shm	aos	20	4096	16	64	4	2.03149	0.0121086
8M	256	cuda_fake_shm	aos	20	4096	16	64	5	1.89516	0.011296
8M	256	cuda_fake_shm	aos	20	4096	16	256	1	1.5773	0.00940144
8M	256	cuda_fake_shm	aos	20	4096	16	256	2	1.57703	0.00939984
8M	256	cuda_fake_shm	aos	20	4096	16	256	3	1.58002	0.00941767
8M	256	cuda_fake_shm	aos	20	4096	16	256	4	1.57762	0.00940335
8M	256	cuda_fake_shm	aos	20	4096	16	256	5	1.57862	0.00940932
8M	256	cuda_fake_shm	aos	20	4096	16	1024	1	1.53246	0.00913417
8M	256	cuda_fake_shm	aos	20	4096	16	1024	2	1.53244	0.00913404
8M	256	cuda_fake_shm	aos	20	4096	16	1024	3	1.5354	0.00915167
8M	256	cuda_fake_shm	aos	20	4096	16	1024	4	1.53631	0.0091571
8M	256	cuda_fake_shm	aos	20	4096	16	1024	5	1.53505	0.00914959
8M	256	cuda_fake_shm	aos	20	4096	32	1	1	27.2178	0.162231
8M	256	cuda_fake_shm	aos	20	4096	32	1	2	27.4357	0.16353
8M	256	cuda_fake_shm	aos	20	4096	32	1	3	27.2569	0.162464
8M	256	cuda_fake_shm	aos	20	4096	32	1	4	27.1715	0.161955
8M	256	cuda_fake_shm	aos	20	4096	32	1	5	27.3571	0.163061
8M	256	cuda_fake_shm	aos	20	4096	32	16	1	3.13344	0.0186768
8M	256	cuda_fake_shm	aos	20	4096	32	16	2	3.13089	0.0186615
8M	256	cuda_fake_shm	aos	20	4096	32	16	3	3.13404	0.0186804
8M	256	cuda_fake_shm	aos	20	4096	32	16	4	3.13644	0.0186946
8M	256	cuda_fake_shm	aos	20	4096	32	16	5	3.1337	0.0186783
8M	256	cuda_fake_shm	aos	20	4096	32	64	1	2.06324	0.0122979
8M	256	cuda_fake_shm	aos	20	4096	32	64	2	2.05597	0.0122545
8M	256	cuda_fake_shm	aos	20	4096	32	64	3	2.05452	0.0122459
8M	256	cuda_fake_shm	aos	20	4096	32	64	4	1.91989	0.0114434
8M	256	cuda_fake_shm	aos	20	4096	32	64	5	1.91922	0.0114394
8M	256	cuda_fake_shm	aos	20	4096	32	256	1	1.59245	0.00949172
8M	256	cuda_fake_shm	aos	20	4096	32	256	2	1.59116	0.00948405
8M	256	cuda_fake_shm	aos	20	4096	32	256	3	1.59489	0.00950626
8M	256	cuda_fake_shm	aos	20	4096	32	256	4	1.5909	0.00948248
8M	256	cuda_fake_shm	aos	20	4096	32	256	5	1.59379	0.00949972
8M	256	cuda_fake_shm	aos	20	4096	32	1024	1	1.52769	0.00910571
8M	256	cuda_fake_shm	aos	20	4096	32	1024	2	1.5299	0.00911891
8M	256	cuda_fake_shm	aos	20	4096	32	1024	3	1.52837	0.00910981
8M	256	cuda_fake_shm	aos	20	4096	32	1024	4	1.53619	0.00915638
8M	256	cuda_fake_shm	aos	20	4096	32	1024	5	1.53125	0.00912699
8M	256	cuda_fake_shm	aos	20	4096	64	1	1	28.0691	0.167305
8M	256	cuda_fake_shm	aos	20	4096	64	1	2	27.0895	0.161466
8M	256	cuda_fake_shm	aos	20	4096	64	1	3	26.9134	0.160417
8M	256	cuda_fake_shm	aos	20	4096	64	1	4	27.8053	0.165733
8M	256	cuda_fake_shm	aos	20	4096	64	1	5	27.3408	0.162964
8M	256	cuda_fake_shm	aos	20	4096	64	16	1	3.06484	0.0182678
8M	256	cuda_fake_shm	aos	20	4096	64	16	2	3.62982	0.0216354
8M	256	cuda_fake_shm	aos	20	4096	64	16	3	3.52191	0.0209922
8M	256	cuda_fake_shm	aos	20	4096	64	16	4	3.52012	0.0209816
8M	256	cuda_fake_shm	aos	20	4096	64	16	5	3.52526	0.0210122
8M	256	cuda_fake_shm	aos	20	4096	64	64	1	2.00785	0.0119677
8M	256	cuda_fake_shm	aos	20	4096	64	64	2	2.00605	0.011957
8M	256	cuda_fake_shm	aos	20	4096	64	64	3	2.00753	0.0119658
8M	256	cuda_fake_shm	aos	20	4096	64	64	4	1.95479	0.0116515
8M	256	cuda_fake_shm	aos	20	4096	64	64	5	1.95326	0.0116424
8M	256	cuda_fake_shm	aos	20	4096	64	256	1	1.63304	0.00973366
8M	256	cuda_fake_shm	aos	20	4096	64	256	2	1.63543	0.00974794
8M	256	cuda_fake_shm	aos	20	4096	64	256	3	1.63526	0.00974692
8M	256	cuda_fake_shm	aos	20	4096	64	256	4	1.63338	0.00973571
8M	256	cuda_fake_shm	aos	20	4096	64	256	5	1.6353	0.00974713
8M	256	cuda_fake_shm	aos	20	4096	64	1024	1	1.52514	0.00909057
8M	256	cuda_fake_shm	aos	20	4096	64	1024	2	1.52246	0.00907457
8M	256	cuda_fake_shm	aos	20	4096	64	1024	3	1.52564	0.0090935
8M	256	cuda_fake_shm	aos	20	4096	64	1024	4	1.5252	0.00909087
8M	256	cuda_fake_shm	aos	20	4096	64	1024	5	1.52242	0.00907432
8M	256	cuda_fake_shm	aos	32	16	1	1	1	23.2049	0.0864449
8M	256	cuda_fake_shm	aos	32	16	1	1	2	27.4671	0.102323
8M	256	cuda_fake_shm	aos	32	16	1	1	3	25.3621	0.0944811
8M	256	cuda_fake_shm	aos	32	16	1	1	4	23.2039	0.0864414
8M	256	cuda_fake_shm	aos	32	16	1	1	5	23.2048	0.0864446
8M	256	cuda_fake_shm	aos	32	16	1	16	1	1.47298	0.00548726
8M	256	cuda_fake_shm	aos	32	16	1	16	2	1.47319	0.00548808
8M	256	cuda_fake_shm	aos	32	16	1	16	3	1.47264	0.00548603
8M	256	cuda_fake_shm	aos	32	16	1	16	4	1.47379	0.00549029
8M	256	cuda_fake_shm	aos	32	16	1	16	5	1.4731	0.00548773
8M	256	cuda_fake_shm	aos	32	16	1	64	1	1.17339	0.00437123
8M	256	cuda_fake_shm	aos	32	16	1	64	2	1.17582	0.00438027
8M	256	cuda_fake_shm	aos	32	16	1	64	3	1.1796	0.00439435
8M	256	cuda_fake_shm	aos	32	16	1	64	4	1.17761	0.00438695
8M	256	cuda_fake_shm	aos	32	16	1	64	5	1.17863	0.00439072
8M	256	cuda_fake_shm	aos	32	16	1	256	1	1.40059	0.00521762
8M	256	cuda_fake_shm	aos	32	16	1	256	2	1.3995	0.00521354
8M	256	cuda_fake_shm	aos	32	16	1	256	3	1.39848	0.00520974
8M	256	cuda_fake_shm	aos	32	16	1	256	4	1.40292	0.00522628
8M	256	cuda_fake_shm	aos	32	16	1	256	5	1.2699	0.00473073
8M	256	cuda_fake_shm	aos	32	16	1	1024	1	1.42181	0.00529667
8M	256	cuda_fake_shm	aos	32	16	1	1024	2	1.23809	0.00461226
8M	256	cuda_fake_shm	aos	32	16	1	1024	3	1.15596	0.00430628
8M	256	cuda_fake_shm	aos	32	16	1	1024	4	1.23785	0.00461135
8M	256	cuda_fake_shm	aos	32	16	1	1024	5	1.23813	0.00461239
8M	256	cuda_fake_shm	aos	32	16	2	1	1	11.6155	0.0432711
8M	256	cuda_fake_shm	aos	32	16	2	1	2	11.6322	0.0433334
8M	256	cuda_fake_shm	aos	32	16	2	1	3	11.6165	0.0432749
8M	256	cuda_fake_shm	aos	32	16	2	1	4	11.6165	0.0432748
8M	256	cuda_fake_shm	aos	32	16	2	1	5	11.617	0.0432769
8M	256	cuda_fake_shm	aos	32	16	2	16	1	1.56255	0.00582096
8M	256	cuda_fake_shm	aos	32	16	2	16	2	1.41192	0.0052598
8M	256	cuda_fake_shm	aos	32	16	2	16	3	1.41181	0.00525941
8M	256	cuda_fake_shm	aos	32	16	2	16	4	1.4289	0.00532305
8M	256	cuda_fake_shm	aos	32	16	2	16	5	1.41287	0.00526336
8M	256	cuda_fake_shm	aos	32	16	2	64	1	1.19046	0.00443482
8M	256	cuda_fake_shm	aos	32	16	2	64	2	1.19619	0.00445615
8M	256	cuda_fake_shm	aos	32	16	2	64	3	1.19531	0.00445289
8M	256	cuda_fake_shm	aos	32	16	2	64	4	1.19687	0.00445869
8M	256	cuda_fake_shm	aos	32	16	2	64	5	1.19618	0.00445613
8M	256	cuda_fake_shm	aos	32	16	2	256	1	1.18271	0.00440593
8M	256	cuda_fake_shm	aos	32	16	2	256	2	1.18367	0.00440952
8M	256	cuda_fake_shm	aos	32	16	2	256	3	1.18151	0.00440145
8M	256	cuda_fake_shm	aos	32	16	2	256	4	1.18425	0.00441166
8M	256	cuda_fake_shm	aos	32	16	2	256	5	1.40563	0.00523638
8M	256	cuda_fake_shm	aos	32	16	2	1024	1	1.43578	0.0053487
8M	256	cuda_fake_shm	aos	32	16	2	1024	2	1.43539	0.00534725
8M	256	cuda_fake_shm	aos	32	16	2	1024	3	1.43574	0.00534855
8M	256	cuda_fake_shm	aos	32	16	2	1024	4	1.43536	0.00534712
8M	256	cuda_fake_shm	aos	32	16	2	1024	5	1.24177	0.00462596
8M	256	cuda_fake_shm	aos	32	16	4	1	1	11.6168	0.0432759
8M	256	cuda_fake_shm	aos	32	16	4	1	2	11.617	0.0432767
8M	256	cuda_fake_shm	aos	32	16	4	1	3	11.6176	0.0432791
8M	256	cuda_fake_shm	aos	32	16	4	1	4	11.617	0.0432767
8M	256	cuda_fake_shm	aos	32	16	4	1	5	11.6161	0.0432735
8M	256	cuda_fake_shm	aos	32	16	4	16	1	1.34434	0.00500805
8M	256	cuda_fake_shm	aos	32	16	4	16	2	1.344	0.0050068
8M	256	cuda_fake_shm	aos	32	16	4	16	3	1.55374	0.00578811
8M	256	cuda_fake_shm	aos	32	16	4	16	4	1.35661	0.00505376
8M	256	cuda_fake_shm	aos	32	16	4	16	5	1.36641	0.00509028
8M	256	cuda_fake_shm	aos	32	16	4	64	1	1.20809	0.00450049
8M	256	cuda_fake_shm	aos	32	16	4	64	2	1.20839	0.00450161
8M	256	cuda_fake_shm	aos	32	16	4	64	3	1.20728	0.00449749
8M	256	cuda_fake_shm	aos	32	16	4	64	4	1.2064	0.00449421
8M	256	cuda_fake_shm	aos	32	16	4	64	5	1.19509	0.00445205
8M	256	cuda_fake_shm	aos	32	16	4	256	1	1.18151	0.00440148
8M	256	cuda_fake_shm	aos	32	16	4	256	2	1.18268	0.00440582
8M	256	cuda_fake_shm	aos	32	16	4	256	3	1.18289	0.00440661
8M	256	cuda_fake_shm	aos	32	16	4	256	4	1.18518	0.00441514
8M	256	cuda_fake_shm	aos	32	16	4	256	5	1.18182	0.00440262
8M	256	cuda_fake_shm	aos	32	16	4	1024	1	1.24218	0.00462748
8M	256	cuda_fake_shm	aos	32	16	4	1024	2	1.57419	0.00586433
8M	256	cuda_fake_shm	aos	32	16	4	1024	3	1.57337	0.00586126
8M	256	cuda_fake_shm	aos	32	16	4	1024	4	1.25541	0.00467678
8M	256	cuda_fake_shm	aos	32	16	4	1024	5	1.25552	0.00467717
8M	256	cuda_fake_shm	aos	32	16	8	1	1	5.88031	0.0219059
8M	256	cuda_fake_shm	aos	32	16	8	1	2	5.8802	0.0219055
